"country","stateProvince","county","domainName","domainID","siteName","siteID","plotType","subtype","subtypeSpecification","plotID","plotSize","plotDimensions","referencePointPosition","decimalLatitude","decimalLongitude","geodeticDatum","utmZone","easting","northing","coordinateUncertainty","elevation","elevationUncertainty","minimumElevation","maximumElevation","slopeGradient","slopeAspect","nlcdClass","soilTypeOrder","inclusionProbability","coordinateSource","recordedDate","filteredPositions","plotPdop","plotHdop","applicableModules"
"unitedStates","ND","Stutsman","Northern Plains","D09","Woodworth","WOOD","tower","basePlot",,"WOOD_049",1600,"40m x 40m","41",47.13099473,-99.24392481,"WGS84","14N",481500.853,5219750.107,0.15,585.647,0.23,,,,,,,,"GeoXH 6000",,,,,"bet|bgc|div|hbp|sme"
"unitedStates","ND","Stutsman","Northern Plains","D09","Woodworth","WOOD","distributed","basePlot",,"WOOD_014",1600,"40m x 40m","41",47.13990864,-99.23724966,"WGS84","14N",482010.099,5220739.142,0.1,580.13,0.14,,,,,"grasslandHerbaceous",,,"GeoXH 6000",,,,,"bet|bgc|div|hbp|sme"
"unitedStates","ND","Stutsman","Northern Plains","D09","Woodworth","WOOD","tower","basePlot",,"WOOD_071",1600,"40m x 40m","41",47.12989439,-99.24513396,"WGS84","14N",481408.768,5219628.115,0.1,587.217,0.15,,,,,,,,"GeoXH 6000",,,,,"bet|bgc|div|hbp|sme"
"unitedStates","ND","Stutsman","Northern Plains","D09","Woodworth","WOOD","distributed","mammalGrid","diversity","WOOD_015",8100,"90m x 90m","E5",47.15096008,-99.23311516,"WGS84","14N",482327.269,5221966.336,0.17,593.328,0.19,,,,,"grasslandHerbaceous",,,"GeoXH 6000",,,,,"mam"
"unitedStates","ND","Stutsman","Northern Plains","D09","Woodworth","WOOD","distributed","basePlot",,"WOOD_015",1600,"40m x 40m","41",47.15152285,-99.23136354,"WGS84","14N",482460.246,5222028.482,0.14,591.21,0.17,,,,,"grasslandHerbaceous",,,"GeoXH 6000",,,,,"bet|bgc|div|hbp|sme"
"unitedStates","ND","Stutsman","Northern Plains","D09","Woodworth","WOOD","distributed","mosquitoPoint",,"WOOD_039",0,"0m","41",47.13368867,-99.24910414,"WGS84","14N",481109.009,5220050.721,0.11,591.968,0.14,,,,,"grasslandHerbaceous",,,"GeoXH 6000",,,,,"mos"
"unitedStates","ND","Stutsman","Northern Plains","D09","Woodworth","WOOD","distributed","mosquitoPoint",,"WOOD_040",0,"0m","41",47.13901181,-99.25910551,"WGS84","14N",480352.51,5220644.741,0.14,602.039,0.15,,,,,"grasslandHerbaceous",,,"GeoXH 6000",,,,,"mos"
"unitedStates","ND","Stutsman","Northern Plains","D09","Woodworth","WOOD","tower","phenology","phenocam","WOOD_073",40000,"200m x 200m","C",47.13021132,-99.24109751,"WGS84","14N",481715.006,5219662.383,,583.165,,,,,,,,,"GIS",,,,,"phe"
"unitedStates","ND","Stutsman","Northern Plains","D09","Woodworth","WOOD","tower","basePlot",,"WOOD_050",1600,"40m x 40m","41",47.12965092,-99.24393937,"WGS84","14N",481499.283,5219600.775,0.11,584.396,0.14,,,,,,,,"GeoXH 6000",,,,,"bet|bgc|div|hbp|sme"
"unitedStates","ND","Stutsman","Northern Plains","D09","Woodworth","WOOD","distributed","mosquitoPoint",,"WOOD_041",0,"0m","41",47.13994496,-99.23132105,"WGS84","14N",482459.659,5220741.831,0.1,581.09,0.14,,,,,"grasslandHerbaceous",,,"GeoXH 6000",,,,,"mos"
"unitedStates","ND","Stutsman","Northern Plains","D09","Woodworth","WOOD","distributed","birdGrid","ninePoints","WOOD_031",250000,"500m x 500m","B2",47.14935141,-99.25604712,"WGS84","14N",480588.186,5221793.007,0.1,586.02,0.14,,,,,"emergentHerbaceousWetlands",,,"GeoXH 6000",,,,,"brd"
"unitedStates","ND","Stutsman","Northern Plains","D09","Woodworth","WOOD","distributed","mosquitoPoint",,"WOOD_033",0,"0m","41",47.13934191,-99.24649604,"WGS84","14N",481308.777,5220678.332,0.13,584.355,0.16,,,,,"grasslandHerbaceous",,,"GeoXH 6000",,,,,"mos"
"unitedStates","ND","Stutsman","Northern Plains","D09","Woodworth","WOOD","distributed","basePlot",,"WOOD_016",1600,"40m x 40m","41",47.14101698,-99.22579354,"WGS84","14N",482879.137,5220859.739,0.1,571.596,0.18,,,,,"grasslandHerbaceous",,,"GeoXH 6000",,,,,"bet|bgc|div|hbp|sme"
"unitedStates","ND","Stutsman","Northern Plains","D09","Woodworth","WOOD","distributed","basePlot",,"WOOD_017",1600,"40m x 40m","41",47.13503139,-99.24791905,"WGS84","14N",481199.354,5220199.65,0.13,592.718,0.24,,,,,"grasslandHerbaceous",,,"GeoXH 6000",,,,,"bet|bgc|div|hbp|sme"
"unitedStates","ND","Stutsman","Northern Plains","D09","Woodworth","WOOD","distributed","basePlot",,"WOOD_018",1600,"40m x 40m","41",47.14265737,-99.21670221,"WGS84","14N",483568.995,5221040.083,0.12,578.677,0.14,,,,,"grasslandHerbaceous",,,"GeoXH 6000",,,,,"bet|bgc|div|hbp|sme"
"unitedStates","ND","Stutsman","Northern Plains","D09","Woodworth","WOOD","tower","basePlot",,"WOOD_051",1600,"40m x 40m","41",47.12856046,-99.2451291,"WGS84","14N",481408.672,5219479.876,0.12,584.885,0.15,,,,,,,,"GeoXH 6000",,,,,"bet|bgc|div|hbp|sme"
"unitedStates","ND","Stutsman","Northern Plains","D09","Woodworth","WOOD","distributed","basePlot",,"WOOD_019",1600,"40m x 40m","41",47.14638496,-99.24480833,"WGS84","14N",481439.204,5221460.618,0.13,592.384,0.17,,,,,"grasslandHerbaceous",,,"GeoXH 6000",,,,,"bet|bgc|div|hbp|sme"
"unitedStates","ND","Stutsman","Northern Plains","D09","Woodworth","WOOD","tower","basePlot",,"WOOD_052",1600,"40m x 40m","41",47.13046088,-99.24156931,"WGS84","14N",481679.31,5219690.227,0.11,579.786,0.18,,,,,,,,"GeoXH 6000",,,,,"bet|bgc|div|hbp|sme"
"unitedStates","ND","Stutsman","Northern Plains","D09","Woodworth","WOOD","distributed","basePlot",,"WOOD_020",1600,"40m x 40m","41",47.13663332,-99.25584401,"WGS84","14N",480598.958,5220379.608,0.11,600.049,0.14,,,,,"grasslandHerbaceous",,,"GeoXH 6000",,,,,"bet|bgc|div|hbp|sme"
"unitedStates","ND","Stutsman","Northern Plains","D09","Woodworth","WOOD","distributed","birdGrid","ninePoints","WOOD_020",250000,"500m x 500m","B2",47.13625536,-99.25576707,"WGS84","14N",480604.654,5220337.586,0.11,599.858,0.14,,,,,"grasslandHerbaceous",,,"GeoXH 6000",,,,,"brd"
"unitedStates","ND","Stutsman","Northern Plains","D09","Woodworth","WOOD","distributed","mammalGrid","diversity","WOOD_002",8100,"90m x 90m","E5",47.13513196,-99.23215111,"WGS84","14N",482395.13,5220207.154,0.16,570.793,0.26,,,,,"grasslandHerbaceous",,,"GeoXH 6000",,,,,"mam"
"unitedStates","ND","Stutsman","Northern Plains","D09","Woodworth","WOOD","distributed","basePlot",,"WOOD_002",1600,"40m x 40m","41",47.13613403,-99.2328956,"WGS84","14N",482339.005,5220318.681,0.12,573.593,0.22,,,,,"grasslandHerbaceous",,,"GeoXH 6000",,,,,"bet|bgc|div|hbp|sme"
"unitedStates","ND","Stutsman","Northern Plains","D09","Woodworth","WOOD","distributed","tickPlot",,"WOOD_002",1600,"40m x 40m","41",47.13680187,-99.23454557,"WGS84","14N",482214.106,5220393.272,0.11,578.315,0.14,,,,,"grasslandHerbaceous",,,"GeoXH 6000",,,,,"tck"
"unitedStates","ND","Stutsman","Northern Plains","D09","Woodworth","WOOD","distributed","mosquitoPoint",,"WOOD_034",0,"0m","41",47.12826807,-99.24907658,"WGS84","14N",481109.18,5219448.329,0.11,593.677,0.15,,,,,"grasslandHerbaceous",,,"GeoXH 6000",,,,,"mos"
"unitedStates","ND","Stutsman","Northern Plains","D09","Woodworth","WOOD","distributed","mosquitoPoint",,"WOOD_032",0,"0m","41",47.1480377,-99.22938501,"WGS84","14N",482609.103,5221640.738,0.1,587.543,0.16,,,,,"grasslandHerbaceous",,,"GeoXH 6000",,,,,"mos"
"unitedStates","ND","Stutsman","Northern Plains","D09","Woodworth","WOOD","distributed","basePlot",,"WOOD_026",1600,"40m x 40m","41",47.15121786,-99.2531495,"WGS84","14N",480808.536,5221999.709,0.1,585.982,0.13,,,,,"emergentHerbaceousWetlands",,,"GeoXH 6000",,,,,"bet|bgc|div|hbp|sme"
"unitedStates","ND","Stutsman","Northern Plains","D09","Woodworth","WOOD","distributed","basePlot",,"WOOD_003",1600,"40m x 40m","41",47.11858136,-99.23994428,"WGS84","14N",481798.501,5218369.691,0.1,585.698,0.16,,,,,"grasslandHerbaceous",,,"GeoXH 6000",,,,,"bet|bgc|div|hbp|sme"
"unitedStates","ND","Stutsman","Northern Plains","D09","Woodworth","WOOD","distributed","basePlot",,"WOOD_028",1600,"40m x 40m","41",47.14067485,-99.25191495,"WGS84","14N",480898.352,5220827.77,0.13,587.659,0.27,,,,,"emergentHerbaceousWetlands",,,"GeoXH 6000",,,,,"bet|bgc|div|hbp|sme"
"unitedStates","ND","Stutsman","Northern Plains","D09","Woodworth","WOOD","tower","basePlot",,"WOOD_053",1600,"40m x 40m","41",47.12829761,-99.24432428,"WGS84","14N",481469.621,5219450.475,0.1,585.664,0.15,,,,,,,,"GeoXH 6000",,,,,"bet|bgc|div|hbp|sme"
"unitedStates","ND","Stutsman","Northern Plains","D09","Woodworth","WOOD","distributed","mosquitoPoint",,"WOOD_038",0,"0m","41",47.14237838,-99.21826155,"WGS84","14N",483450.675,5221009.408,0.1,578.485,0.15,,,,,"grasslandHerbaceous",,,"GeoXH 6000",,,,,"mos"
"unitedStates","ND","Stutsman","Northern Plains","D09","Woodworth","WOOD","tower","basePlot",,"WOOD_054",1600,"40m x 40m","41",47.12720352,-99.24471659,"WGS84","14N",481439.486,5219328.982,0.1,588.538,0.13,,,,,,,,"GeoXH 6000",,,,,"bet|bgc|div|hbp|sme"
"unitedStates","ND","Stutsman","Northern Plains","D09","Woodworth","WOOD","tower","basePlot",,"WOOD_055",1600,"40m x 40m","41",47.13045653,-99.24395386,"WGS84","14N",481498.463,5219690.305,0.14,584.768,0.19,,,,,,,,"GeoXH 6000",,,,,"bet|bgc|div|hbp|sme"
"unitedStates","ND","Stutsman","Northern Plains","D09","Woodworth","WOOD","tower","basePlot",,"WOOD_043",1600,"40m x 40m","41",47.13100224,-99.24276323,"WGS84","14N",481588.949,5219750.667,0.1,580.221,0.14,,,,,,,,"GeoXH 6000",,,,,"bet|bgc|div|hbp|sme"
"unitedStates","ND","Stutsman","Northern Plains","D09","Woodworth","WOOD","tower","phenology","primary","WOOD_074",40000,"200m x 200m","C",47.130209,-99.242406,"WGS84","14N",481615.7871,5219662.383,,581.84,,,,,,,,,"GIS",,,,,"phe"
"unitedStates","ND","Stutsman","Northern Plains","D09","Woodworth","WOOD","tower","basePlot",,"WOOD_056",1600,"40m x 40m","41",47.12693411,-99.24550748,"WGS84","14N",481379.407,5219299.231,0.16,589.304,0.2,,,,,,,,"GeoXH 6000",,,,,"bet|bgc|div|hbp|sme"
"unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","distributed","tickPlot",,"BART_002",1600,"40m x 40m","41",44.0351,-71.2729,"WGS84","19N",317881.4731,4878280.0057,,498,,,,,,"deciduousForest",,,,,,,,"tck"
"unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","distributed","basePlot",,"BART_008",1600,"40m x 40m","41",44.058,-71.2588,"WGS84","19N",319081.4731,4880800.0057,,350,,,,,,"mixedForest",,,,,,,,"bet|bgc|div|hbp|sme"
"unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","distributed","basePlot",,"BART_009",1600,"40m x 40m","41",44.0523,-71.302,"WGS84","19N",315601.4731,4880260.0057,,457,,,,,,"deciduousForest",,,,,,,,"bet|bgc|div|hbp|sme"
"unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","distributed","basePlot",,"BART_031",1600,"40m x 40m","41",44.0555,-71.3051,"WGS84","19N",315361.4731,4880620.0057,,457,,,,,,"evergreenForest",,,,,,,,"bet|bgc|div|hbp|sme"
"unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","tower","basePlot",,"BART_032",1600,"40m x 40m","41",44.0675,-71.2876,"WGS84","19N",316801.4731,4881910.0057,,232,,,,,,,,,,,,,,"bet|bgc|div|hbp|sme"
"unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","tower","basePlot",,"BART_033",1600,"40m x 40m","41",44.0632,-71.2837,"WGS84","19N",317101.4731,4881430.0057,,232,,,,,,,,,,,,,,"bet|bgc|div|hbp|sme"
"unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","tower","basePlot",,"BART_034",1600,"40m x 40m","41",44.0643,-71.2856,"WGS84","19N",316951.4731,4881550.0057,,232,,,,,,,,,,,,,,"bet|bgc|div|hbp|sme"
"unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","tower","basePlot",,"BART_036",1600,"40m x 40m","41",44.0621,-71.2859,"WGS84","19N",316921.4731,4881310.0057,,232,,,,,,,,,,,,,,"bet|bgc|div|hbp|sme"
"unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","tower","basePlot",,"BART_037",1600,"40m x 40m","41",44.0616,-71.2832,"WGS84","19N",317131.4731,4881250.0057,,232,,,,,,,,,,,,,,"bet|bgc|div|hbp|sme"
"unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","tower","basePlot",,"BART_039",1600,"40m x 40m","41",44.0637,-71.2889,"WGS84","19N",316681.4731,4881490.0057,,232,,,,,,,,,,,,,,"bet|bgc|div|hbp|sme"
"unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","tower","basePlot",,"BART_040",1600,"40m x 40m","41",44.0658,-71.292,"WGS84","19N",316441.4731,4881730.0057,,335,,,,,,,,,,,,,,"bet|bgc|div|hbp|sme"
"unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","tower","basePlot",,"BART_042",1600,"40m x 40m","41",44.0602,-71.288,"WGS84","19N",316741.4731,4881100.0057,,232,,,,,,,,,,,,,,"bet|bgc|div|hbp|sme"
"unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","tower","basePlot",,"BART_044",1600,"40m x 40m","41",44.0599,-71.2854,"WGS84","19N",316951.4731,4881070.0057,,232,,,,,,,,,,,,,,"bet|bgc|div|hbp|sme"
"unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","tower","basePlot",,"BART_046",1600,"40m x 40m","41",44.065,-71.2909,"WGS84","19N",316531.4731,4881640.0057,,232,,,,,,,,,,,,,,"bet|bgc|div|hbp|sme"
"unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","tower","basePlot",,"BART_047",1600,"40m x 40m","41",44.0615,-71.2877,"WGS84","19N",316771.4731,4881250.0057,,232,,,,,,,,,,,,,,"bet|bgc|div|hbp|sme"
"unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","tower","basePlot",,"BART_050",1600,"40m x 40m","41",44.0629,-71.2878,"WGS84","19N",316771.4731,4881400.0057,,232,,,,,,,,,,,,,,"bet|bgc|div|hbp|sme"
"unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","tower","basePlot",,"BART_051",1600,"40m x 40m","41",44.062866,-71.287778,"WGS84","19N",316771.473134,4881400.00571,,232,,,,,,,,,,,,,,"bet|bgc|div|hbp|sme"
"unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","distributed","mammalGrid",,"BART_062",8100,"90m x 90m","E5",44.057358,-71.308366,"WGS84","19N",315105.456548,4880834.21583,,718,,,,,,,,,,,,,,"mam"
"unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","tower","basePlot",,"BART_070",1600,"40m x 40m","41",44.064343,-71.281467,"WGS84","19N",317281.473134,4881550.00571,,232,,,,,,,,,,,,,,"bet|bgc|div|hbp|sme"
"unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","tower","basePlot",,"BART_071",1600,"40m x 40m","41",44.067941,-71.290596,"WGS84","19N",316561.473134,4881970.00571,,238,,,,,,,,,,,,,,"bet|bgc|div|hbp|sme"
"unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","tower","basePlot",,"BART_072",1600,"40m x 40m","41",44.060737,-71.286198,"WGS84","19N",316891.473134,4881160.00571,,283,,,,,,,,,,,,,,"bet|bgc|div|hbp|sme"
"unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","tower","basePlot",,"BART_073",1600,"40m x 40m","41",44.06474,-71.2886,"WGS84","19N",316711.473134,4881610.00571,,238,,,,,,,,,,,,,,"bet|bgc|div|hbp|sme"
"unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","tower","basePlot",,"BART_074",1600,"40m x 40m","41",44.060257,-71.283183,"WGS84","19N",317131.473134,4881100.00571,,283,,,,,,,,,,,,,,"bet|bgc|div|hbp|sme"
"unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","tower","basePlot",,"BART_075",1600,"40m x 40m","41",44.05911,-71.28651,"WGS84","19N",316861.473134,4880980.00571,,283,,,,,,,,,,,,,,"bet|bgc|div|hbp|sme"
"unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","distributed","basePlot",,"BART_080",1600,"40m x 40m","41",44.0474,-71.3198,"WGS84","19N",314161.473134,4879750.00571,,620,,,,,,"deciduousForest",,,,,,,,"bet|bgc|div|hbp|sme"
"unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","distributed","mosquitoPoint",,"BART_085",0,"0m","41",44.054902,-71.307696,"WGS84","19N",315151.473134,4880560.00571,,718,,,,,,"evergreenForest",,,,,,,,"mos"
"unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","distributed","mosquitoPoint",,"BART_086",0,"0m","41",44.072814,-71.290035,"WGS84","19N",316621.473134,4882510.00571,,230,,,,,,"evergreenForest",,,,,,,,"mos"
"unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","distributed","basePlot",,"ORNL_016",1600,"40m x 40m","41",35.957901125,-84.2724790317,"WGS84","16N",745984.653105,3982718.57737,,284,,,,,,,,,,,,,,"bet|bgc|div|hbp|sme"
"unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","distributed","basePlot",,"ORNL_020",1600,"40m x 40m","41",35.9448140513,-84.2915498792,"WGS84","16N",744304.653105,3981218.57737,,258,,,,,,,,,,,,,,"bet|bgc|div|hbp|sme"
"unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","distributed","basePlot",,"ORNL_034",1600,"40m x 40m","41",35.9828388336,-84.2047540685,"WGS84","16N",752014.653105,3985658.57737,,258,,,,,,,,,,,,,,"bet|bgc|div|hbp|sme"
"unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","distributed","basePlot",,"ORNL_066",1600,"40m x 40m","41",35.953415,-84.2184284582,"WGS84","16N",750874.6531,3982358.5774,,274,,,,,,"pastureHay",,,,,,,,"bet|bgc|div|hbp|sme"
"unitedStates","VA","Warren","Mid-Atlantic","D02","Smithsonian Conservation Biology Institute","SCBI","distributed","basePlot",,"SCBI_004",1600,"40m x 40m","41",38.89693587,-78.14645938,"WGS84","17N",747473.0035,4309210.917,,244,,,,,,"deciduousForest",,,,,,,,"bet|bgc|div|hbp|sme"
"unitedStates","VA","Warren","Mid-Atlantic","D02","Smithsonian Conservation Biology Institute","SCBI","distributed","basePlot",,"SCBI_005",1600,"40m x 40m","41",38.90055528,-78.16187894,"WGS84","17N",746123.0035,4309570.917,,238,,,,,,"deciduousForest",,,,,,,,"bet|bgc|div|hbp|sme"
"unitedStates","MI","Gogebic","Great Lakes","D05","UNDERC","UNDE","distributed","basePlot",,"UNDE_020",1600,"40m x 40m","41",46.2075006983,-89.4817392358,"WGS84","16N",308555.2405,5120096.5001,,520,,,,,,,,,,,,,,"bet|bgc|div|hbp|sme"
"unitedStates","KS","Douglas","Prairie Peninsula","D06","The University of Kansas Field Station","UKFS","tower","basePlot",,"UKFS_046",1600,"40m x 40m","41",39.03493,-95.1958,"WGS84","15N",309945.7,4322947,0.12,311.074,0.13,303.53,317.97,15.5,214.4,,"Inceptisols",,"Geo 7X (H-Star)",,303,3,1,"bbc|cdw|dhp|hbp|ltr|mfb|vst"
"unitedStates","KS","Douglas","Prairie Peninsula","D06","The University of Kansas Field Station","UKFS","tower","phenology","phenocam","UKFS_061",40000,"200m x 200m","C",39.041751,-95.192176,"WGS84","15N",310277.542,4323696.5,,319,,319,322.82,2.32434511,258.9577942,,"Mollisols",,"GIS",,319,,,"phe"
"unitedStates","KS","Douglas","Prairie Peninsula","D06","The University of Kansas Field Station","UKFS","tower","phenology","primary","UKFS_062",40000,"200m x 200m","C",39.038574,-95.188624,"WGS84","15N",310576.523,4323336.5,,316,,284.83,318.08,9.70244122,143.7418823,,"Mollisols",,"GIS",,316,,,"phe"
"unitedStates","KS","Douglas","Prairie Peninsula","D06","The University of Kansas Field Station","UKFS","distributed","tickPlot",,"UKFS_001",1600,"40m x 40m","41",39.037238,-95.198631,"WGS84","15N",309706.755,4323209.067,0.11,322.677,0.13,321.32,324.23,2.17517185,284.7826233,"deciduousForest","Mollisols",,"GeoXH 6000",,311,2,1,"tck"
"unitedStates","KS","Jefferson","Prairie Peninsula","D06","The University of Kansas Field Station","UKFS","distributed","tickPlot",,"UKFS_002",1600,"40m x 40m","41",39.045892,-95.207026,"WGS84","15N",309003.369,4324187.251,0.13,316.018,0.16,312.62,320.17,10.06156826,184.1501465,"deciduousForest","Inceptisols",,"Geo 7X (H-Star)",,445,2,1,"tck"
"unitedStates","KS","Leavenworth","Prairie Peninsula","D06","The University of Kansas Field Station","UKFS","distributed","tickPlot",,"UKFS_003",1600,"40m x 40m","41",39.053769,-95.187084,"WGS84","15N",310750.422,4325019.767,0.1,323.094,0.1,319.43,325.54,5.03424454,69.49753571,"deciduousForest","Mollisols",,"Geo 7X (H-Star)",,306,2,1,"tck"
"unitedStates","KS","Jefferson","Prairie Peninsula","D06","The University of Kansas Field Station","UKFS","distributed","tickPlot",,"UKFS_030",1600,"40m x 40m","41",39.045115,-95.213433,"WGS84","15N",308446.758,4324114.5,0.1,321.855,0.13,320.66,322.46,1.88823771,187.9537201,"grasslandHerbaceous","Mollisols",,"GeoXH 6000",,240,1,0,"tck"
"unitedStates","KS","Jefferson","Prairie Peninsula","D06","The University of Kansas Field Station","UKFS","distributed","mammalGrid","diversity","UKFS_003",8100,"90m x 90m","E5",39.052134,-95.189278,"WGS84","15N",310556.177,4324842.87,0.17,322.813,0.16,322.81,322.81,5.22019196,103.3893662,"deciduousForest","Mollisols",,"Geo 7X (H-Star)",,302,2,1,"mam"
"unitedStates","KS","Douglas","Prairie Peninsula","D06","The University of Kansas Field Station","UKFS","distributed","mammalGrid","diversity","UKFS_007",8100,"90m x 90m","E5",39.03643,-95.203831,"WGS84","15N",309254.473,4323130.366,0.14,276.94,0.16,276.94,276.94,3.05951738,343.4943237,"deciduousForest","Mollisols",,"GeoXH 6000",,319,2,1,"mam"
"unitedStates","KS","Jefferson","Prairie Peninsula","D06","The University of Kansas Field Station","UKFS","distributed","mammalGrid","diversity","UKFS_009",8100,"90m x 90m","E5",39.046542,-95.20217,"WGS84","15N",309425.415,4324249.123,0.1,325.501,0.1,325.5,325.5,3.22631335,313.4459839,"grasslandHerbaceous","Mollisols",,"Geo 7X (H-Star)",,121,1,0,"mam"
"unitedStates","KS","Leavenworth","Prairie Peninsula","D06","The University of Kansas Field Station","UKFS","distributed","mammalGrid","diversity","UKFS_010",8100,"90m x 90m","E5",39.05138,-95.186415,"WGS84","15N",310801.894,4324753.219,0.1,317.255,0.1,317.25,317.25,9.00668621,329.7815857,"deciduousForest","Inceptisols",,"Geo 7X (H-Star)",,313,1,1,"mam"
"unitedStates","KS","Leavenworth","Prairie Peninsula","D06","The University of Kansas Field Station","UKFS","distributed","mosquitoPoint",,"UKFS_033",0,"0m","41",39.049961,-95.186535,"WGS84","15N",310787.748,4324595.954,0.1,323.417,0.11,323.42,323.42,3.3687098,99.32381439,"deciduousForest","Mollisols",,"Geo 7X (H-Star)",,302,1,0,"mpt|mos"
"unitedStates","KS","Douglas","Prairie Peninsula","D06","The University of Kansas Field Station","UKFS","distributed","basePlot",,"UKFS_011",1600,"40m x 40m","41",39.03238,-95.1881,"WGS84","15N",310604.5,4322648,0.18,304.904,0.27,299.62,306.6,8.4,180,"deciduousForest","Inceptisols",,"GeoXH 6000",,312,3,1,"cdw|dhp|div|hbp|vst"
"unitedStates","KS","Jefferson","Prairie Peninsula","D06","The University of Kansas Field Station","UKFS","distributed","basePlot",,"UKFS_012",1600,"40m x 40m","41",39.04569,-95.1983,"WGS84","15N",309761.2,4324147,0.11,312.06,0.14,312.06,320.78,5.9,270,"deciduousForest","Inceptisols",,"GeoXH 6000",,315,3,1,"cdw|dhp|div|hbp|vst"
"unitedStates","KS","Douglas","Prairie Peninsula","D06","The University of Kansas Field Station","UKFS","distributed","basePlot",,"UKFS_001",1600,"40m x 40m","41",39.037624,-95.196958,"WGS84","15N",309852.648,4323248.503,0.13,310.722,0.17,310.72,316.11,5.6,270,"deciduousForest","Inceptisols",,"GeoXH 6000",,303,2,1,"bet|bgc|cdw|dhp|div|hbp|sme|vst"
"unitedStates","KS","Jefferson","Prairie Peninsula","D06","The University of Kansas Field Station","UKFS","distributed","basePlot",,"UKFS_002",1600,"40m x 40m","41",39.046328,-95.208663,"WGS84","15N",308862.884,4324239.041,0.11,314.506,0.11,312.04,318.89,9.3,52.8,"deciduousForest","Inceptisols",,"Geo 7X (H-Star)",,699,3,1,"bet|bgc|cdw|dhp|div|hbp|sme|vst"
"unitedStates","KS","Leavenworth","Prairie Peninsula","D06","The University of Kansas Field Station","UKFS","distributed","basePlot",,"UKFS_003",1600,"40m x 40m","41",39.052642,-95.188064,"WGS84","15N",310662.557,4324896.751,0.12,324.851,0.16,323.93,327.86,0,0,"deciduousForest","Mollisols",,"Geo 7X (H-Star)",,366,1,0,"bet|bgc|cdw|dhp|div|hbp|sme|vst"
"unitedStates","KS","Douglas","Prairie Peninsula","D06","The University of Kansas Field Station","UKFS","tower","basePlot",,"UKFS_047",1600,"40m x 40m","41",39.04015,-95.1908,"WGS84","15N",310396.5,4323516,0.1,316.579,0.16,312.93,320.31,12,90,,"Inceptisols",,"GeoXH 6000",,315,2,1,"bbc|cdw|dhp|hbp|ltr|mfb|vst"
"unitedStates","KS","Jefferson","Prairie Peninsula","D06","The University of Kansas Field Station","UKFS","distributed","birdGrid","ninePoints","UKFS_013",250000,"500m x 500m","B2",39.05162,-95.2004,"WGS84","15N",309595,4324809,0.18,315.609,0.25,315.61,315.61,16.2274189,12.64457798,"deciduousForest","Inceptisols",,"Geo 7X (H-Star)",,286,2,1,"brd"
"unitedStates","KS","Jefferson","Prairie Peninsula","D06","The University of Kansas Field Station","UKFS","distributed","mosquitoPoint",,"UKFS_040",0,"0m","41",39.044,-95.1888,"WGS84","15N",310575.4,4323939,0.1,323.669,0.1,323.67,323.67,5.12074471,241.1525879,"deciduousForest","Mollisols",,"Geo 7X (H-Star)",,301,1,1,"mpt|mos"
