"uid","domainID","siteID","plotID","nlcdClass","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","elevation","elevationUncertainty","setDateTime","collectDateTime","localSetDateTime","localCollectDateTime","sampleTiming","eventID","nightOrDay","trapHours","sampleID","targetTaxaPresent","samplingProtocolVersion","trapRecordedBy","trappingRemarks","trapCompromisedQF","sampleCompromisedAtTrapping","sampleLostQF","duplicatesInTrappingQF"
"58ACF55A31234F0AB16072E08DC13CB1","D08","TALL","TALL_033","mixedForest",32.973570,-87.408875,"WGS84",0.1,77.1,0.1,"2014-06-03T12:33Z","2014-06-03T21:43Z","20140603.0733","20140603.1643","field season","TALL.2014.22","day",9.0,"TALL_033.20140603.1643","Y","NEON.DOC.014049vE","ta9RnvIA1dM=",,0,"No known compromise",0,0
"63359E02DDEB451BAFACF94DA61235BA","D08","TALL","TALL_034","deciduousForest",32.948435,-87.428416,"WGS84",0.1,149.7,0.3,"2014-06-03T12:45Z","2014-06-03T22:03Z","20140603.0745","20140603.1703","field season","TALL.2014.22","day",9.5,"TALL_034.20140603.1703","Y","NEON.DOC.014049vE","ta9RnvIA1dM=",,0,"No known compromise",1,0
"412775CC6BAD4F468CDEEFC0CEC18730","D08","TALL","TALL_028","evergreenForest",32.923034,-87.413517,"WGS84",0.2,179.3,0.2,"2014-06-03T12:58Z","2014-06-03T22:17Z","20140603.0758","20140603.1717","field season","TALL.2014.22","day",9.5,"TALL_028.20140603.1717","Y","NEON.DOC.014049vE","ta9RnvIA1dM=","No transcription errors found",0,"No known compromise",0,0
"EC7D7B1E601C43659084EBE98434AD5A","D08","TALL","TALL_039","evergreenForest",32.916037,-87.406101,"WGS84",0.2,145.8,0.2,"2014-06-03T13:05Z","2014-06-03T22:23Z","20140603.0805","20140603.1723","field season","TALL.2014.22","day",9.5,"TALL_039.20140603.1723","Y","NEON.DOC.014049vE","ta9RnvIA1dM=",,0,"No known compromise",1,0
"BE630DCF93F24BD1B9929126950C2470","D08","TALL","TALL_038","evergreenForest",32.914334,-87.413474,"WGS84",0.1,135.8,0.1,"2014-06-03T13:11Z","2014-06-03T22:30Z","20140603.0811","20140603.1730","field season","TALL.2014.22","day",9.5,"TALL_038.20140603.1730","Y","NEON.DOC.014049vE","ta9RnvIA1dM=",,0,"No known compromise",0,0
"0C1F52776234446BA1EBE77C812EEC33","D08","TALL","TALL_040","deciduousForest",32.899750,-87.425914,"WGS84",0.2,91.8,0.3,"2014-06-03T13:21Z","2014-06-03T22:47Z","20140603.0821","20140603.1747","field season","TALL.2014.22","day",9.5,"TALL_040.20140603.1747","Y","NEON.DOC.014049vE","uXSN77Q7x9ciInQadm8KmQ==",,0,"No known compromise",0,0
"26C5E512DEB04BFA8A8C55A20E159502","D08","TALL","TALL_037","mixedForest",32.909110,-87.442949,"WGS84",0.2,102.3,0.3,"2014-06-03T13:29Z","2014-06-03T22:57Z","20140603.0829","20140603.1757","field season","TALL.2014.22","day",9.5,"TALL_037.20140603.1757","Y","NEON.DOC.014049vE","uXSN77Q7x9ciInQadm8KmQ==",,0,"No known compromise",0,0
"F9F21BE0F83E4F1993274EDDDDC3F52B","D08","TALL","TALL_036","mixedForest",32.907758,-87.450338,"WGS84",0.1,127.0,0.2,"2014-06-03T13:36Z","2014-06-03T23:00Z","20140603.0836","20140603.1800","field season","TALL.2014.22","day",9.5,"TALL_036.20140603.1800","Y","NEON.DOC.014049vE","uXSN77Q7x9ciInQadm8KmQ==","No transcription errors found",0,"No known compromise",0,0
"B182523E739E4C3EAB76E9267098A1E1","D08","TALL","TALL_041","deciduousForest",32.881294,-87.438992,"WGS84",0.2,86.1,0.2,"2014-06-03T13:49Z","2014-06-03T23:15Z","20140603.0849","20140603.1815","field season","TALL.2014.22","day",9.5,"TALL_041.20140603.1815","Y","NEON.DOC.014049vE","uXSN77Q7x9ciInQadm8KmQ==",,0,"No known compromise",0,0
"4BA1168099FD4D09BF751710FD1FF6B5","D08","TALL","TALL_035","evergreenForest",32.896817,-87.412758,"WGS84",0.1,125.7,0.1,"2014-06-03T14:04Z","2014-06-03T23:28Z","20140603.0904","20140603.1828","field season","TALL.2014.22","day",9.5,"TALL_035.20140603.1828","Y","NEON.DOC.014049vE","uXSN77Q7x9ciInQadm8KmQ==",,0,"No known compromise",0,0
"967C958287FC489AB9D21630BA9C5514","D08","TALL","TALL_033","mixedForest",32.973570,-87.408875,"WGS84",0.1,77.1,0.1,"2014-06-03T21:43Z","2014-06-04T12:42Z","20140603.1643","20140604.0742","field season","TALL.2014.22","night",15.0,"TALL_033.20140604.0742","Y","NEON.DOC.014049vE","ta9RnvIA1dM=",,0,"No known compromise",0,0
"2A4A6882D20F45C7BAA64F953D839866","D08","TALL","TALL_034","deciduousForest",32.948435,-87.428416,"WGS84",0.1,149.7,0.3,"2014-06-03T22:03Z","2014-06-04T12:57Z","20140603.1703","20140604.0757","field season","TALL.2014.22","night",15.0,"TALL_034.20140604.0757","Y","NEON.DOC.014049vE","ta9RnvIA1dM=",,0,"No known compromise",0,0
"ACAE3834E9EF4313A9BC7A141D95D2D4","D08","TALL","TALL_028","evergreenForest",32.923034,-87.413517,"WGS84",0.2,179.3,0.2,"2014-06-03T22:17Z","2014-06-04T13:07Z","20140603.1717","20140604.0807","field season","TALL.2014.22","night",15.0,"TALL_028.20140604.0807","Y","NEON.DOC.014049vE","ta9RnvIA1dM=",,0,"No known compromise",0,0
"6116AECDCFE14298AABB6A0C1178BEF1","D08","TALL","TALL_039","evergreenForest",32.916037,-87.406101,"WGS84",0.2,145.8,0.2,"2014-06-03T22:23Z","2014-06-04T13:13Z","20140603.1723","20140604.0813","field season","TALL.2014.22","night",15.0,"TALL_039.20140604.0813","Y","NEON.DOC.014049vE","ta9RnvIA1dM=",,0,"No known compromise",0,0
"B0FEFA0611594D7798C33CCC94B9386E","D08","TALL","TALL_038","evergreenForest",32.914334,-87.413474,"WGS84",0.1,135.8,0.1,"2014-06-03T22:30Z","2014-06-04T13:19Z","20140603.1730","20140604.0819","field season","TALL.2014.22","night",15.0,"TALL_038.20140604.0819","Y","NEON.DOC.014049vE","ta9RnvIA1dM=",,0,"No known compromise",0,0
"010A5CC9765E47A3ACFA8DAF98BFF584","D08","TALL","TALL_040","deciduousForest",32.899750,-87.425914,"WGS84",0.2,91.8,0.3,"2014-06-03T22:47Z","2014-06-04T13:26Z","20140603.1747","20140604.0826","field season","TALL.2014.22","night",14.5,"TALL_040.20140604.0826","Y","NEON.DOC.014049vE","uXSN77Q7x9ciInQadm8KmQ==",,0,"No known compromise",0,0
"249585C1EC2848BE99C59A432913775C","D08","TALL","TALL_037","mixedForest",32.909110,-87.442949,"WGS84",0.2,102.3,0.3,"2014-06-03T22:57Z","2014-06-04T13:36Z","20140603.1757","20140604.0836","field season","TALL.2014.22","night",14.5,"TALL_037.20140604.0836","Y","NEON.DOC.014049vE","uXSN77Q7x9ciInQadm8KmQ==",,0,"No known compromise",0,0
"9B08A060FDC74589BA58546978F3735E","D08","TALL","TALL_036","mixedForest",32.907758,-87.450338,"WGS84",0.1,127.0,0.2,"2014-06-03T23:00Z","2014-06-04T13:39Z","20140603.1800","20140604.0839","field season","TALL.2014.22","night",14.5,"TALL_036.20140604.0839","Y","NEON.DOC.014049vE","uXSN77Q7x9ciInQadm8KmQ==",,0,"No known compromise",0,0
"6EC13A2826BC438A9CDB54865B2AF9BC","D08","TALL","TALL_041","deciduousForest",32.881294,-87.438992,"WGS84",0.2,86.1,0.2,"2014-06-03T23:15Z","2014-06-04T13:51Z","20140603.1815","20140604.0851","field season","TALL.2014.22","night",14.5,"TALL_041.20140604.0851","Y","NEON.DOC.014049vE","uXSN77Q7x9ciInQadm8KmQ==",,0,"No known compromise",0,0
"65CB2C1258E04687B77291595BE69198","D08","TALL","TALL_035","evergreenForest",32.896817,-87.412758,"WGS84",0.1,125.7,0.1,"2014-06-03T23:28Z","2014-06-04T14:01Z","20140603.1828","20140604.0901","field season","TALL.2014.22","night",14.5,"TALL_035.20140604.0901","Y","NEON.DOC.014049vE","uXSN77Q7x9ciInQadm8KmQ==","No transcription errors found",0,"No known compromise",0,0
"A5225B06757D4CA48611698DAD3B452E","D08","TALL","TALL_033","mixedForest",32.973570,-87.408875,"WGS84",0.1,77.1,0.1,"2014-06-18T22:03Z","2014-06-19T12:22Z","20140618.1703","20140619.0722","field season","TALL.2014.24","night",14.5,"TALL_033.20140619.0722","Y","NEON.DOC.014049vE","ta9RnvIA1dM=",,0,"No known compromise",0,0
"968C52B343524ED2B6B81F089C7AD2B2","D08","TALL","TALL_034","deciduousForest",32.948435,-87.428416,"WGS84",0.1,149.7,0.3,"2014-06-18T22:25Z","2014-06-19T12:36Z","20140618.1725","20140619.0736","field season","TALL.2014.24","night",14.0,"TALL_034.20140619.0736","Y","NEON.DOC.014049vE","ta9RnvIA1dM=",,0,"No known compromise",0,0
"F3FFFDBB485E41EEA6E2DEC92E14A7C2","D08","TALL","TALL_028","evergreenForest",32.923034,-87.413517,"WGS84",0.2,179.3,0.2,"2014-06-18T22:34Z","2014-06-19T12:51Z","20140618.1734","20140619.0751","field season","TALL.2014.24","night",14.5,"TALL_028.20140619.0751","Y","NEON.DOC.014049vE","ta9RnvIA1dM=",,0,"No known compromise",0,0
"DCA5A7E7667F4974B341A8CB870A0362","D08","TALL","TALL_039","evergreenForest",32.916037,-87.406101,"WGS84",0.2,145.8,0.2,"2014-06-18T22:43Z","2014-06-19T12:55Z","20140618.1743","20140619.0755","field season","TALL.2014.24","night",14.0,"TALL_039.20140619.0755","Y","NEON.DOC.014049vE","ta9RnvIA1dM=",,0,"No known compromise",0,0
"150677B4718A4D88B2B368A6E671EC07","D08","TALL","TALL_038","evergreenForest",32.914334,-87.413474,"WGS84",0.1,135.8,0.1,"2014-06-18T22:53Z","2014-06-19T13:02Z","20140618.1753","20140619.0802","field season","TALL.2014.24","night",14.0,"TALL_038.20140619.0802","Y","NEON.DOC.014049vE","ta9RnvIA1dM=",,0,"No known compromise",1,0
"57718AC2EDA14981BFF17278879E8BB7","D08","TALL","TALL_040","deciduousForest",32.899750,-87.425914,"WGS84",0.2,91.8,0.3,"2014-06-18T23:02Z","2014-06-19T13:12Z","20140618.1802","20140619.0812","field season","TALL.2014.24","night",14.0,"TALL_040.20140619.0812","Y","NEON.DOC.014049vE","ta9RnvIA1dM=",,0,"No known compromise",0,0
"1BCAC3DDD1BA45AFADEA6F22C5A137F6","D08","TALL","TALL_037","mixedForest",32.909110,-87.442949,"WGS84",0.2,102.3,0.3,"2014-06-18T23:15Z","2014-06-19T13:21Z","20140618.1815","20140619.0821","field season","TALL.2014.24","night",14.0,"TALL_037.20140619.0821","Y","NEON.DOC.014049vE","ta9RnvIA1dM=",,0,"No known compromise",0,0
"4DBBEEC693454CE49846C95A3C75B54B","D08","TALL","TALL_036","mixedForest",32.907758,-87.450338,"WGS84",0.1,127.0,0.2,"2014-06-18T23:19Z","2014-06-19T13:25Z","20140618.1819","20140619.0825","field season","TALL.2014.24","night",14.0,"TALL_036.20140619.0825","Y","NEON.DOC.014049vE","ta9RnvIA1dM=",,0,"No known compromise",0,0
"C88EE0067A424461AF6D3CC867DED720","D08","TALL","TALL_041","deciduousForest",32.881294,-87.438992,"WGS84",0.2,86.1,0.2,"2014-06-18T23:32Z","2014-06-19T13:40Z","20140618.1832","20140619.0840","field season","TALL.2014.24","night",14.0,"TALL_041.20140619.0840","Y","NEON.DOC.014049vE","ta9RnvIA1dM=",,0,"No known compromise",0,0
"2AFFE5535A0F48D7B19E63083F132980","D08","TALL","TALL_035","evergreenForest",32.896817,-87.412758,"WGS84",0.1,125.7,0.1,"2014-06-18T23:48Z","2014-06-19T13:57Z","20140618.1848","20140619.0857","field season","TALL.2014.24","night",14.0,"TALL_035.20140619.0857","Y","NEON.DOC.014049vE","ta9RnvIA1dM=",,0,"No known compromise",0,0
"8B85E0303DB94A8C8FEEF3DF421DA95A","D08","TALL","TALL_033","mixedForest",32.973570,-87.408875,"WGS84",0.1,77.1,0.1,"2014-06-19T12:22Z","2014-06-19T21:46Z","20140619.0722","20140619.1646","field season","TALL.2014.24","day",9.5,"TALL_033.20140619.1646","Y","NEON.DOC.014049vE","ta9RnvIA1dM=",,0,"No known compromise",0,0
"15434569DA0E4F41AF50D45E5FBB423D","D08","TALL","TALL_034","deciduousForest",32.948435,-87.428416,"WGS84",0.1,149.7,0.3,"2014-06-19T12:36Z","2014-06-19T21:57Z","20140619.0736","20140619.1657","field season","TALL.2014.24","day",9.5,"TALL_034.20140619.1657","Y","NEON.DOC.014049vE","ta9RnvIA1dM=",,0,"No known compromise",1,0
"23D30E2E83754A3FB76BDD559CA8FBAA","D08","TALL","TALL_028","evergreenForest",32.923034,-87.413517,"WGS84",0.2,179.3,0.2,"2014-06-19T12:51Z","2014-06-19T22:11Z","20140619.0751","20140619.1711","field season","TALL.2014.24","day",9.5,,"N","NEON.DOC.014049vE","ta9RnvIA1dM=",,0,"No known compromise",-1,0
"F9569B38337849D19F5A67E4813D72F7","D08","TALL","TALL_039","evergreenForest",32.916037,-87.406101,"WGS84",0.2,145.8,0.2,"2014-06-19T12:55Z","2014-06-19T22:16Z","20140619.0755","20140619.1716","field season","TALL.2014.24","day",9.5,,"N","NEON.DOC.014049vE","ta9RnvIA1dM=",,0,"No known compromise",-1,0
"87F1C25C7EBB4DCC96D48D7292CCB7AE","D08","TALL","TALL_038","evergreenForest",32.914334,-87.413474,"WGS84",0.1,135.8,0.1,"2014-06-19T13:02Z","2014-06-19T22:23Z","20140619.0802","20140619.1723","field season","TALL.2014.24","day",9.5,"TALL_038.20140619.1723","Y","NEON.DOC.014049vE","ta9RnvIA1dM=",,0,"No known compromise",0,0
"6B61705AADFD40A5B47AE99CB81FA0F3","D08","TALL","TALL_040","deciduousForest",32.899750,-87.425914,"WGS84",0.2,91.8,0.3,"2014-06-19T13:12Z","2014-06-19T22:25Z","20140619.0812","20140619.1725","field season","TALL.2014.24","day",9.0,"TALL_040.20140619.1725","Y","NEON.DOC.014049vE","ta9RnvIA1dM=",,0,"No known compromise",0,0
"63C9DCBA4D2E4C9AB926C1E092B80AB2","D08","TALL","TALL_037","mixedForest",32.909110,-87.442949,"WGS84",0.2,102.3,0.3,"2014-06-19T13:21Z","2014-06-19T22:35Z","20140619.0821","20140619.1735","field season","TALL.2014.24","day",9.0,"TALL_037.20140619.1735","Y","NEON.DOC.014049vE","ta9RnvIA1dM=",,0,"No known compromise",0,0
"79EBB1E6954A4369962B31D701E8D462","D08","TALL","TALL_036","mixedForest",32.907758,-87.450338,"WGS84",0.1,127.0,0.2,"2014-06-19T13:25Z","2014-06-19T22:42Z","20140619.0825","20140619.1742","field season","TALL.2014.24","day",9.5,"TALL_036.20140619.1742","Y","NEON.DOC.014049vE","ta9RnvIA1dM=",,0,"No known compromise",0,0
"739A765C40E94D58B8DC30854D02DA52","D08","TALL","TALL_041","deciduousForest",32.881294,-87.438992,"WGS84",0.2,86.1,0.2,"2014-06-19T13:40Z","2014-06-19T22:54Z","20140619.0840","20140619.1754","field season","TALL.2014.24","day",9.0,"TALL_041.20140619.1754","Y","NEON.DOC.014049vE","ta9RnvIA1dM=",,0,"No known compromise",0,0
"28F9585F2F2A4489957F0FE867D2824D","D08","TALL","TALL_035","evergreenForest",32.896817,-87.412758,"WGS84",0.1,125.7,0.1,"2014-06-19T13:57Z","2014-06-19T23:03Z","20140619.0857","20140619.1803","field season","TALL.2014.24","day",9.0,"TALL_035.20140619.1803","Y","NEON.DOC.014049vE","ta9RnvIA1dM=",,0,"No known compromise",0,0
"2669A4C0FCC84D1887F8C7D5E5D5981A","D08","TALL","TALL_033","mixedForest",32.973570,-87.408875,"WGS84",0.1,77.1,0.1,"2014-06-19T21:46Z","2014-06-20T13:01Z","20140619.1646","20140620.0801","field season","TALL.2014.24","night",15.5,"TALL_033.20140620.0801","Y","NEON.DOC.014049vE","ta9RnvIA1dM=",,0,"No known compromise",0,0
"CA1E8CE656B94E65B4162C8AEA8D96EE","D08","TALL","TALL_034","deciduousForest",32.948435,-87.428416,"WGS84",0.1,149.7,0.3,"2014-06-19T21:57Z","2014-06-20T13:16Z","20140619.1657","20140620.0816","field season","TALL.2014.24","night",15.5,"TALL_034.20140620.0816","Y","NEON.DOC.014049vE","ta9RnvIA1dM=",,0,"No known compromise",0,0
"FCFA2A8A872144308A0ACA8EC1E74806","D08","TALL","TALL_028","evergreenForest",32.923034,-87.413517,"WGS84",0.2,179.3,0.2,"2014-06-19T22:11Z","2014-06-20T13:28Z","20140619.1711","20140620.0828","field season","TALL.2014.24","night",15.5,"TALL_028.20140620.0828","Y","NEON.DOC.014049vE","ta9RnvIA1dM=",,0,"No known compromise",1,0
"F25304DBE21E4189BD2E6103AF4535E3","D08","TALL","TALL_039","evergreenForest",32.916037,-87.406101,"WGS84",0.2,145.8,0.2,"2014-06-19T22:16Z","2014-06-20T13:36Z","20140619.1716","20140620.0836","field season","TALL.2014.24","night",15.5,"TALL_039.20140620.0836","Y","NEON.DOC.014049vE","ta9RnvIA1dM=",,0,"No known compromise",0,0
"FCDE232B854A40699FDEBB708791582D","D08","TALL","TALL_038","evergreenForest",32.914334,-87.413474,"WGS84",0.1,135.8,0.1,"2014-06-19T22:23Z","2014-06-20T13:46Z","20140619.1723","20140620.0846","field season","TALL.2014.24","night",15.5,"TALL_038.20140620.0846","Y","NEON.DOC.014049vE","ta9RnvIA1dM=",,0,"No known compromise",0,0
"8A986678D508454AA995ADD61218F7CA","D08","TALL","TALL_040","deciduousForest",32.899750,-87.425914,"WGS84",0.2,91.8,0.3,"2014-06-19T22:25Z","2014-06-20T13:56Z","20140619.1725","20140620.0856","field season","TALL.2014.24","night",15.5,"TALL_040.20140620.0856","Y","NEON.DOC.014049vE","ta9RnvIA1dM=",,0,"No known compromise",0,0
"BC01A9CCD4264F5187470603057EDF61","D08","TALL","TALL_037","mixedForest",32.909110,-87.442949,"WGS84",0.2,102.3,0.3,"2014-06-19T22:35Z","2014-06-20T14:14Z","20140619.1735","20140620.0914","field season","TALL.2014.24","night",15.5,"TALL_037.20140620.0914","Y","NEON.DOC.014049vE","ta9RnvIA1dM=",,0,"No known compromise",0,0
"9B6725D0D3014CA6B4376AB466308807","D08","TALL","TALL_036","mixedForest",32.907758,-87.450338,"WGS84",0.1,127.0,0.2,"2014-06-19T22:42Z","2014-06-20T14:16Z","20140619.1742","20140620.0916","field season","TALL.2014.24","night",15.5,"TALL_036.20140620.0916","Y","NEON.DOC.014049vE","ta9RnvIA1dM=",,0,"No known compromise",1,0
"1E22942EE26E40FFB7DBD57C32A3D7B3","D08","TALL","TALL_041","deciduousForest",32.881294,-87.438992,"WGS84",0.2,86.1,0.2,"2014-06-19T22:54Z","2014-06-20T14:29Z","20140619.1754","20140620.0929","field season","TALL.2014.24","night",15.5,"TALL_041.20140620.0929","Y","NEON.DOC.014049vE","ta9RnvIA1dM=",,0,"No known compromise",0,0
"14D2A524AC7D419396DBBB43C9CFF149","D08","TALL","TALL_035","evergreenForest",32.896817,-87.412758,"WGS84",0.1,125.7,0.1,"2014-06-19T23:03Z","2014-06-20T14:52Z","20140619.1803","20140620.0952","field season","TALL.2014.24","night",16.0,"TALL_035.20140620.0952","Y","NEON.DOC.014049vE","ta9RnvIA1dM=",,0,"No known compromise",0,0
"CCF2F870F8634E16853E45AE6E1423D7","D08","TALL","TALL_033","mixedForest",32.973570,-87.408875,"WGS84",0.1,77.1,0.1,"2014-06-30T21:25Z","2014-07-01T12:44Z","20140630.1625","20140701.0744","field season","TALL.2014.26","night",15.5,"TALL_033.20140701.0744","Y","NEON.DOC.014049vE","ta9RnvIA1dM=",,0,"No known compromise",0,0
"71545FE6BC2D40C7A33E4D4EA0196A5F","D08","TALL","TALL_034","deciduousForest",32.948435,-87.428416,"WGS84",0.1,149.7,0.3,"2014-06-30T21:48Z","2014-07-01T12:58Z","20140630.1648","20140701.0758","field season","TALL.2014.26","night",15.0,"TALL_034.20140701.0758","Y","NEON.DOC.014049vE","ta9RnvIA1dM=",,0,"No known compromise",1,0
"C559FBF3F951484EA8FDDE202A1516CC","D08","TALL","TALL_028","evergreenForest",32.923034,-87.413517,"WGS84",0.2,179.3,0.2,"2014-06-30T21:53Z","2014-07-01T13:08Z","20140630.1653","20140701.0808","field season","TALL.2014.26","night",15.5,"TALL_028.20140701.0808","Y","NEON.DOC.014049vE","ta9RnvIA1dM=",,0,"No known compromise",0,0
"E9C8B18ABA2445F08027D9739A23F6A7","D08","TALL","TALL_039","evergreenForest",32.916037,-87.406101,"WGS84",0.2,145.8,0.2,"2014-06-30T21:58Z","2014-07-01T13:15Z","20140630.1658","20140701.0815","field season","TALL.2014.26","night",15.5,"TALL_039.20140701.0815","Y","NEON.DOC.014049vE","ta9RnvIA1dM=",,0,"No known compromise",0,0
"C7A5B5231E0F4A82B6F0013E2D14D375","D08","TALL","TALL_038","evergreenForest",32.914334,-87.413474,"WGS84",0.1,135.8,0.1,"2014-06-30T22:07Z","2014-07-01T13:18Z","20140630.1707","20140701.0818","field season","TALL.2014.26","night",15.0,"TALL_038.20140701.0818","Y","NEON.DOC.014049vE","ta9RnvIA1dM=",,0,"No known compromise",0,0
"0D2F504382704972B17BB79BC1FD5B63","D08","TALL","TALL_040","deciduousForest",32.899750,-87.425914,"WGS84",0.2,91.8,0.3,"2014-06-30T22:13Z","2014-07-01T13:25Z","20140630.1713","20140701.0825","field season","TALL.2014.26","night",15.0,"TALL_040.20140701.0825","Y","NEON.DOC.014049vE","ta9RnvIA1dM=",,0,"No known compromise",1,0
"D3CADF3BDE3D420299658674B4A9778B","D08","TALL","TALL_037","mixedForest",32.909110,-87.442949,"WGS84",0.2,102.3,0.3,"2014-06-30T22:18Z","2014-07-01T13:37Z","20140630.1718","20140701.0837","field season","TALL.2014.26","night",15.5,"TALL_037.20140701.0837","Y","NEON.DOC.014049vE","ta9RnvIA1dM=",,0,"No known compromise",0,0
"4353B96AE5B142309B5959F7A168609E","D08","TALL","TALL_036","mixedForest",32.907758,-87.450338,"WGS84",0.1,127.0,0.2,"2014-06-30T22:26Z","2014-07-01T13:41Z","20140630.1726","20140701.0841","field season","TALL.2014.26","night",15.5,"TALL_036.20140701.0841","Y","NEON.DOC.014049vE","ta9RnvIA1dM=",,0,"No known compromise",0,0
"55D6ED1D5D0143C0BE805DA78175374C","D08","TALL","TALL_041","deciduousForest",32.881294,-87.438992,"WGS84",0.2,86.1,0.2,"2014-06-30T22:39Z","2014-07-01T13:54Z","20140630.1739","20140701.0854","field season","TALL.2014.26","night",15.5,"TALL_041.20140701.0854","Y","NEON.DOC.014049vE","ta9RnvIA1dM=",,0,"No known compromise",0,0
"8363266CB6E4454F919B7C2335E8B731","D08","TALL","TALL_035","evergreenForest",32.896817,-87.412758,"WGS84",0.1,125.7,0.1,"2014-06-30T22:50Z","2014-07-01T14:09Z","20140630.1750","20140701.0909","field season","TALL.2014.26","night",15.5,"TALL_035.20140701.0909","Y","NEON.DOC.014049vE","ta9RnvIA1dM=",,0,"No known compromise",0,0
"6785E7272B144E32A6E80593221B5416","D08","TALL","TALL_033","mixedForest",32.973570,-87.408875,"WGS84",0.1,77.1,0.1,"2014-07-01T12:44Z","2014-07-01T21:20Z","20140701.0744","20140701.1620","field season","TALL.2014.26","day",8.5,"TALL_033.20140701.1620","Y","NEON.DOC.014049vE","ta9RnvIA1dM=",,0,"No known compromise",0,0
"3B766608DF774923855BA88E64F9EF1D","D08","TALL","TALL_034","deciduousForest",32.948435,-87.428416,"WGS84",0.1,149.7,0.3,"2014-07-01T12:58Z","2014-07-01T21:34Z","20140701.0758","20140701.1634","field season","TALL.2014.26","day",8.5,,"N","NEON.DOC.014049vE","ta9RnvIA1dM=",,0,"No known compromise",-1,0
"D9487769FA4640CDAF6AD7522B75F861","D08","TALL","TALL_028","evergreenForest",32.923034,-87.413517,"WGS84",0.2,179.3,0.2,"2014-07-01T13:08Z","2014-07-01T21:42Z","20140701.0808","20140701.1642","field season","TALL.2014.26","day",8.5,,"N","NEON.DOC.014049vE","ta9RnvIA1dM=",,0,"No known compromise",-1,0
"31008D0E32814422A4FA31CAE4CA4598","D08","TALL","TALL_039","evergreenForest",32.916037,-87.406101,"WGS84",0.2,145.8,0.2,"2014-07-01T13:15Z","2014-07-01T21:51Z","20140701.0815","20140701.1651","field season","TALL.2014.26","day",8.5,,"N","NEON.DOC.014049vE","ta9RnvIA1dM=",,0,"No known compromise",-1,0
"6448D3D6598D4CF78DA55EA08C91395A","D08","TALL","TALL_038","evergreenForest",32.914334,-87.413474,"WGS84",0.1,135.8,0.1,"2014-07-01T13:18Z","2014-07-01T21:57Z","20140701.0818","20140701.1657","field season","TALL.2014.26","day",8.5,"TALL_038.20140701.1657","Y","NEON.DOC.014049vE","ta9RnvIA1dM=",,0,"No known compromise",0,0
"0AF0DFA769D14DCDA6DA52295CF07DA5","D08","TALL","TALL_040","deciduousForest",32.899750,-87.425914,"WGS84",0.2,91.8,0.3,"2014-07-01T13:25Z","2014-07-01T22:03Z","20140701.0825","20140701.1703","field season","TALL.2014.26","day",8.5,"TALL_040.20140701.1703","Y","NEON.DOC.014049vE","ta9RnvIA1dM=",,0,"No known compromise",0,0
"959A235CB5284F7AB09735002F209D0E","D08","TALL","TALL_037","mixedForest",32.909110,-87.442949,"WGS84",0.2,102.3,0.3,"2014-07-01T13:37Z","2014-07-01T22:08Z","20140701.0837","20140701.1708","field season","TALL.2014.26","day",8.5,"TALL_037.20140701.1708","Y","NEON.DOC.014049vE","ta9RnvIA1dM=",,0,"No known compromise",0,0
"CAAC1234F0FA4AF59C2B4237C592819C","D08","TALL","TALL_036","mixedForest",32.907758,-87.450338,"WGS84",0.1,127.0,0.2,"2014-07-01T13:41Z","2014-07-01T22:11Z","20140701.0841","20140701.1711","field season","TALL.2014.26","day",8.5,"TALL_036.20140701.1711","Y","NEON.DOC.014049vE","ta9RnvIA1dM=",,0,"No known compromise",0,0
"8B01D7F3F8854EE69FAEEE4B8C721AC1","D08","TALL","TALL_041","deciduousForest",32.881294,-87.438992,"WGS84",0.2,86.1,0.2,"2014-07-01T13:54Z","2014-07-01T22:30Z","20140701.0854","20140701.1730","field season","TALL.2014.26","day",8.5,"TALL_041.20140701.1730","Y","NEON.DOC.014049vE","ta9RnvIA1dM=",,0,"No known compromise",0,0
"5B859DD719394537831E10DCBE564727","D08","TALL","TALL_035","evergreenForest",32.896817,-87.412758,"WGS84",0.1,125.7,0.1,"2014-07-01T14:09Z","2014-07-01T22:50Z","20140701.0909","20140701.1750","field season","TALL.2014.26","day",8.5,,"N","NEON.DOC.014049vE","ta9RnvIA1dM=",,0,"No known compromise",-1,0
"B947263BF4304BEF9B1815633C845026","D08","TALL","TALL_033","mixedForest",32.973570,-87.408875,"WGS84",0.1,77.1,0.1,"2014-07-01T21:20Z","2014-07-02T12:44Z","20140701.1620","20140702.0744","field season","TALL.2014.26","night",15.5,"TALL_033.20140702.0744","Y","NEON.DOC.014049vE","ta9RnvIA1dM=",,0,"No known compromise",0,0
"3F9D2E35A15B48A3A8C055D2A88EFE16","D08","TALL","TALL_034","deciduousForest",32.948435,-87.428416,"WGS84",0.1,149.7,0.3,"2014-07-01T21:34Z","2014-07-02T12:59Z","20140701.1634","20140702.0759","field season","TALL.2014.26","night",15.5,"TALL_034.20140702.0759","Y","NEON.DOC.014049vE","ta9RnvIA1dM=",,0,"No known compromise",0,0
