"uid","domainID","siteID","plotID","subplotID","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","date","boutNumber","eventID","targetTaxaPresent","taxonID","scientificName","taxonRank","identificationQualifier","morphospeciesID","samplingProtocol","identificationReferences","measuredBy","recordedBy","morphospeciesIDRemarks","taxonIDRemarks","remarks","missingRecords1m2QF","missingRecords10m2QF","missingRecords100m2QF","duplicateTaxonIDPerBout100m2QF"
"964BD1CAD04F49F8A7B5A6CDC8BAA273","D10","CPER","CPER_001","32",40.850820,-104.699476,"WGS84",2.1,"2014-06-19",1,"DIV.CPER.2014.1","Y","ATCA2","Atriplex canescens (Pursh) Nutt.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0,0
"5164D5D50DEC4E699906A94DBA2C4B45","D10","CPER","CPER_001","41",40.850911,-104.699475,"WGS84",2.1,"2014-06-19",1,"DIV.CPER.2014.1","Y","CRCR3","Cryptantha crassisepala (Torr. & A. Gray) Greene","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0,0
"D1C76429D7BC46ABB3418742130EF76B","D10","CPER","CPER_001","40",40.850911,-104.699592,"WGS84",2.1,"2014-06-19",1,"DIV.CPER.2014.1","Y","OPPO","Opuntia polyacantha Haw.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0,0
"ED7238A2211E4C4BB0D5C026FE93E6D4","D10","CPER","CPER_001","40",40.850911,-104.699592,"WGS84",2.1,"2014-06-19",1,"DIV.CPER.2014.1","Y","VUOC","Vulpia octoflora (Walter) Rydb.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0,0
"388FF0070ABA4C2AA0671C626922FF8F","D10","CPER","CPER_001","40",40.850911,-104.699592,"WGS84",2.1,"2014-06-19",1,"DIV.CPER.2014.1","Y","SPCR","Sporobolus cryptandrus (Torr.) A. Gray","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0,0
"0C28F0B6496C4B52B97AFD8564CA39D0","D10","CPER","CPER_001","41",40.850911,-104.699475,"WGS84",2.1,"2014-06-19",1,"DIV.CPER.2014.1","Y","ARFR4","Artemisia frigida Willd.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0,0
"125CAA9D45594DDFB3A14A32D63B677E","D10","CPER","CPER_001","41",40.850911,-104.699475,"WGS84",2.1,"2014-06-19",1,"DIV.CPER.2014.1","Y","OPPO","Opuntia polyacantha Haw.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0,0
"36A01359D7F84110985DFE465CF1DD28","D10","CPER","CPER_001","41",40.850911,-104.699475,"WGS84",2.1,"2014-06-19",1,"DIV.CPER.2014.1","Y","ASGR3","Astragalus gracilis Nutt.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0,0
"C74C0BB09B374343BAE8FA167061B1ED","D10","CPER","CPER_001","41",40.850911,-104.699475,"WGS84",2.1,"2014-06-19",1,"DIV.CPER.2014.1","Y","ATCA2","Atriplex canescens (Pursh) Nutt.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0,0
"29AE2B1C395A46C3844D35319CD10729","D10","CPER","CPER_001","41",40.850911,-104.699475,"WGS84",2.1,"2014-06-19",1,"DIV.CPER.2014.1","Y","VUOC","Vulpia octoflora (Walter) Rydb.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0,0
"729ADE7C3ECD42B58CE13A2DD84C370A","D10","CPER","CPER_001","41",40.850911,-104.699475,"WGS84",2.1,"2014-06-19",1,"DIV.CPER.2014.1","Y","ESVI2","Escobaria vivipara (Nutt.) Buxbaum","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0,0
"ABE52091EBAE42AA846954298A1B10C2","D10","CPER","CPER_001","41",40.850911,-104.699475,"WGS84",2.1,"2014-06-19",1,"DIV.CPER.2014.1","Y","DISP","Distichlis spicata (L.) Greene","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0,0
"02CF77E473AC4B8DBA775477E47C0FCE","D10","CPER","CPER_001","41",40.850911,-104.699475,"WGS84",2.1,"2014-06-19",1,"DIV.CPER.2014.1","Y","PASM","Pascopyrum smithii (Rydb.) Á. Löve","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0,0
"D9FAAF8333714A19A1CDC0A6FE5713B1","D10","CPER","CPER_001","41",40.850911,-104.699475,"WGS84",2.1,"2014-06-19",1,"DIV.CPER.2014.1","Y","BOGR2","Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0,0
"1CE8FC53B6D740F5B8CE709D6F04EAB3","D10","CPER","CPER_001","41",40.850911,-104.699475,"WGS84",2.1,"2014-06-19",1,"DIV.CPER.2014.1","Y","PHPA29","Phemeranthus parviflorus (Nutt.) Kiger","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0,0
"2F83560E1BCB4FE2A7B0F7B7C85184EC","D10","CPER","CPER_001","41",40.850911,-104.699475,"WGS84",2.1,"2014-06-19",1,"DIV.CPER.2014.1","Y","PLPA2","Plantago patagonica Jacq.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0,0
"D8D87C16B3014FB4BE0E51BB96B72018","D10","CPER","CPER_001","41",40.850911,-104.699475,"WGS84",2.1,"2014-06-19",1,"DIV.CPER.2014.1","Y","SPCR","Sporobolus cryptandrus (Torr.) A. Gray","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0,0
"2B2521FBA7704B4CBBFBB5D0785DE7BD","D10","CPER","CPER_029","31",40.826097,-104.770872,"WGS84",2.1,"2014-07-07",1,"DIV.CPER.2014.1","Y","HEVI4","Heterotheca villosa (Pursh) Shinners","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0,0
"A226EC1232A04AF4BE4B1CD3C4B326AF","D10","CPER","CPER_029","31",40.826097,-104.770872,"WGS84",2.1,"2014-07-07",1,"DIV.CPER.2014.1","Y","OPPO","Opuntia polyacantha Haw.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0,0
"0866413A5945437999F26C223625410F","D10","CPER","CPER_029","31",40.826097,-104.770872,"WGS84",2.1,"2014-07-07",1,"DIV.CPER.2014.1","Y","PASM","Pascopyrum smithii (Rydb.) Á. Löve","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0,0
"AC6CC242FC49469BBF7A0B61310321C5","D10","CPER","CPER_029","31",40.826097,-104.770872,"WGS84",2.1,"2014-07-07",1,"DIV.CPER.2014.1","Y","MATA2","Machaeranthera tanacetifolia (Kunth) Nees","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0,0
"00B54D4B5E264446BC272A2B00FA7204","D10","CPER","CPER_029","31",40.826097,-104.770872,"WGS84",2.1,"2014-07-07",1,"DIV.CPER.2014.1","Y","PLPA2","Plantago patagonica Jacq.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0,0
"90BC15B4A43F4BF19081868BEA16C3F8","D10","CPER","CPER_029","31",40.826097,-104.770872,"WGS84",2.1,"2014-07-07",1,"DIV.CPER.2014.1","Y","OEAL","Oenothera albicaulis Pursh","species","cf. species",,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0,0
"9D9C5A3CA55948A9A76527DAE2A39301","D10","CPER","CPER_029","31",40.826097,-104.770872,"WGS84",2.1,"2014-07-07",1,"DIV.CPER.2014.1","Y","PIOP","Picradeniopsis oppositifolia (Nutt.) Rydb. ex Britton","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0,0
"8C863307881249FAAE7D886909B60B70","D10","CPER","CPER_029","31",40.826097,-104.770872,"WGS84",2.1,"2014-07-07",1,"DIV.CPER.2014.1","Y","PSTE5","Psoralidium tenuiflorum (Pursh) Rydb.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0,0
"7E2981406EBE42EF9D5A5D3257F9CCB4","D10","CPER","CPER_029","31",40.826097,-104.770872,"WGS84",2.1,"2014-07-07",1,"DIV.CPER.2014.1","Y","SACO8","Salsola collina Pall.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0,0
"B9CE9A455EF54221ABAA41146A98ED82","D10","CPER","CPER_029","31",40.826097,-104.770872,"WGS84",2.1,"2014-07-07",1,"DIV.CPER.2014.1","Y","SPCO","Sphaeralcea coccinea (Nutt.) Rydb.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0,0
"B314C1D876834DF7A981B23F450BC25E","D10","CPER","CPER_029","31",40.826097,-104.770872,"WGS84",2.1,"2014-07-07",1,"DIV.CPER.2014.1","Y","THME","Thelesperma megapotamicum (Spreng.) Kuntze","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0,0
"C0019398659C428089C08E389E2350B6","D10","CPER","CPER_029","32",40.826097,-104.770754,"WGS84",2.1,"2014-07-07",1,"DIV.CPER.2014.1","Y","CICA11","Cirsium canescens Nutt.","species","cf. species",,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0,0
"C66077F5ED264BB0A1564B440812DF92","D10","CPER","CPER_029","32",40.826097,-104.770754,"WGS84",2.1,"2014-07-07",1,"DIV.CPER.2014.1","Y","ARPU9","Aristida purpurea Nutt.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0,0
"31397A12C3914947A4147A20CF752AE4","D10","CPER","CPER_029","32",40.826097,-104.770754,"WGS84",2.1,"2014-07-07",1,"DIV.CPER.2014.1","Y","CADU6","Carex duriuscula C.A. Mey.","species","cf. species",,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0,0
"F6B5D16267454A70913D715F28C5D592","D10","CPER","CPER_029","32",40.826097,-104.770754,"WGS84",2.1,"2014-07-07",1,"DIV.CPER.2014.1","Y","ECVI2","Echinocereus viridiflorus Engelm.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0,0
"341B600678C941D696B7C84A29DD3D3D","D10","CPER","CPER_029","32",40.826097,-104.770754,"WGS84",2.1,"2014-07-07",1,"DIV.CPER.2014.1","Y","ELEL5","Elymus elymoides (Raf.) Swezey","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0,0
"2A25043C36E54EECA8C0A984B095B057","D10","CPER","CPER_029","32",40.826097,-104.770754,"WGS84",2.1,"2014-07-07",1,"DIV.CPER.2014.1","Y","EREF","Eriogonum effusum Nutt.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0,0
"FCAE795F5EB246BFB940116EC77C7F98","D10","CPER","CPER_029","31",40.826097,-104.770872,"WGS84",2.1,"2014-07-07",1,"DIV.CPER.2014.1","Y","ORFA","Orobanche fasciculata Nutt.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0,0
"2A7DDA20D7334ECA9473F331DF78EED1","D10","CPER","CPER_029","31",40.826097,-104.770872,"WGS84",2.1,"2014-07-07",1,"DIV.CPER.2014.1","Y","CRMI5","Cryptantha minima Rydb.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0,0
"8E032D048B5D49A4BE509DA11D1DE01F","D10","CPER","CPER_029","31",40.826097,-104.770872,"WGS84",2.1,"2014-07-07",1,"DIV.CPER.2014.1","Y","ARPU9","Aristida purpurea Nutt.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0,0
"1C75A2CFAC144C79824F65171120D5F0","D10","CPER","CPER_029","31",40.826097,-104.770872,"WGS84",2.1,"2014-07-07",1,"DIV.CPER.2014.1","Y","CICA11","Cirsium canescens Nutt.","species","cf. species",,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0,0
"25D4880634244598A6A7738B83930018","D10","CPER","CPER_029","31",40.826097,-104.770872,"WGS84",2.1,"2014-07-07",1,"DIV.CPER.2014.1","Y","TRDU","Tragopogon dubius Scop.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0,0
"9069141F61824406B2166959B73E6B70","D10","CPER","CPER_029","31",40.826097,-104.770872,"WGS84",2.1,"2014-07-07",1,"DIV.CPER.2014.1","Y","VUOC","Vulpia octoflora (Walter) Rydb.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0,0
"0EC71D0CE3AD488B9838CFD2B75D3ECF","D10","CPER","CPER_029","32",40.826097,-104.770754,"WGS84",2.1,"2014-07-07",1,"DIV.CPER.2014.1","Y","PEAL2","Penstemon albidus Nutt.","species","cf. species",,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0,0
"552343EBDB034CA09306466FFE543A33","D10","CPER","CPER_029","32",40.826097,-104.770754,"WGS84",2.1,"2014-07-07",1,"DIV.CPER.2014.1","Y","ASTRASPP","Astragalus spp.","genus","cf. species",,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0,0
"E7D942735AB34C11A71F0544AF2C6650","D10","CPER","CPER_029","32",40.826097,-104.770754,"WGS84",2.1,"2014-07-07",1,"DIV.CPER.2014.1","Y","ORFA","Orobanche fasciculata Nutt.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0,0
"818031E1F8674D8CBF911E6CE250A386","D10","CPER","CPER_029","32",40.826097,-104.770754,"WGS84",2.1,"2014-07-07",1,"DIV.CPER.2014.1","Y","HEVI4","Heterotheca villosa (Pursh) Shinners","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0,0
"D3211293915C4F4B9C0AA2A03FCF155E","D10","CPER","CPER_029","32",40.826097,-104.770754,"WGS84",2.1,"2014-07-07",1,"DIV.CPER.2014.1","Y","BODA2","Bouteloua dactyloides (Nutt.) J.T. Columbus","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0,0
"9C3EBE58A8F84C62ACED51A8C92A152A","D10","CPER","CPER_029","32",40.826097,-104.770754,"WGS84",2.1,"2014-07-07",1,"DIV.CPER.2014.1","Y","ERNA10","Ericameria nauseosa (Pall. ex Pursh) G.L. Nesom & Baird","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0,0
"06D6FD11BE3F454B9D062A700D4EF7B8","D10","CPER","CPER_029","32",40.826097,-104.770754,"WGS84",2.1,"2014-07-07",1,"DIV.CPER.2014.1","Y","BOGR2","Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0,0
"A0C1DE11EF7247D18FD1ABF192D7C90A","D10","CPER","CPER_029","32",40.826097,-104.770754,"WGS84",2.1,"2014-07-07",1,"DIV.CPER.2014.1","Y","ARFR4","Artemisia frigida Willd.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0,0
"BBF5A106AAA64E1BBC20C544283A21DA","D10","CPER","CPER_029","32",40.826097,-104.770754,"WGS84",2.1,"2014-07-07",1,"DIV.CPER.2014.1","Y","PIOP","Picradeniopsis oppositifolia (Nutt.) Rydb. ex Britton","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0,0
"14CD1739B69945FDBBB15E9C494C98D5","D10","CPER","CPER_029","32",40.826097,-104.770754,"WGS84",2.1,"2014-07-07",1,"DIV.CPER.2014.1","Y","GRSQ","Grindelia squarrosa (Pursh) Dunal","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0,0
"AB70D41507754DB1AEC3685E2D859225","D10","CPER","CPER_029","32",40.826097,-104.770754,"WGS84",2.1,"2014-07-07",1,"DIV.CPER.2014.1","Y","LEMO4","Leucocrinum montanum Nutt. ex A. Gray","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0,0
"651B0999830549F08AD3B3AE060F8DEE","D10","CPER","CPER_029","32",40.826097,-104.770754,"WGS84",2.1,"2014-07-07",1,"DIV.CPER.2014.1","Y","GUSA2","Gutierrezia sarothrae (Pursh) Britton & Rusby","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0,0
"57BA412EF8E34148987AF655193B94CB","D10","CPER","CPER_029","32",40.826097,-104.770754,"WGS84",2.1,"2014-07-07",1,"DIV.CPER.2014.1","Y","MUTO2","Muhlenbergia torreyi (Kunth) Hitchc. ex Bush","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0,0
"5470F883359F482C8FA6375A193F01D3","D10","CPER","CPER_029","32",40.826097,-104.770754,"WGS84",2.1,"2014-07-07",1,"DIV.CPER.2014.1","Y","OEAL","Oenothera albicaulis Pursh","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0,0
"837098576D6B405EA22BABFBE75314E6","D10","CPER","CPER_029","32",40.826097,-104.770754,"WGS84",2.1,"2014-07-07",1,"DIV.CPER.2014.1","Y","OPPO","Opuntia polyacantha Haw.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0,0
"BF8373D3C9834959BB96D16ABE3B1933","D10","CPER","CPER_029","32",40.826097,-104.770754,"WGS84",2.1,"2014-07-07",1,"DIV.CPER.2014.1","Y","PLPA2","Plantago patagonica Jacq.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0,0
"F4BDC5C2EC5F471DA7EB95E1D7ED0F73","D10","CPER","CPER_029","32",40.826097,-104.770754,"WGS84",2.1,"2014-07-07",1,"DIV.CPER.2014.1","Y","SACO8","Salsola collina Pall.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0,0
"9C7E1383E269496697521753A259E8E7","D10","CPER","CPER_029","40",40.826189,-104.770870,"WGS84",2.1,"2014-07-07",1,"DIV.CPER.2014.1","Y","OPPO","Opuntia polyacantha Haw.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0,0
"3AF70714543B4D2CB96901D7FA21215F","D10","CPER","CPER_029","40",40.826189,-104.770870,"WGS84",2.1,"2014-07-07",1,"DIV.CPER.2014.1","Y","PASM","Pascopyrum smithii (Rydb.) Á. Löve","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0,0
"6148071D84F34506B279B49CADF438E8","D10","CPER","CPER_029","40",40.826189,-104.770870,"WGS84",2.1,"2014-07-07",1,"DIV.CPER.2014.1","Y","MILI3","Mirabilis linearis (Pursh) Heimerl","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0,0
"7D546BC06D5A48B29A6B90B0DB1EC98E","D10","CPER","CPER_029","41",40.826188,-104.770753,"WGS84",2.1,"2014-07-07",1,"DIV.CPER.2014.1","Y","MILI3","Mirabilis linearis (Pursh) Heimerl","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","UXBWU10B2GNywEWFJgkBhTUfnl1mPVbQ",,,,0,0,0,0
"E665A8E6A096475E81FC5126860746C5","D10","CPER","CPER_029","41",40.826188,-104.770753,"WGS84",2.1,"2014-07-07",1,"DIV.CPER.2014.1","Y","ARFR4","Artemisia frigida Willd.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","UXBWU10B2GNywEWFJgkBhTUfnl1mPVbQ",,,,0,0,0,0
"B592036058084DD78CDB9DE317013E02","D10","CPER","CPER_029","41",40.826188,-104.770753,"WGS84",2.1,"2014-07-07",1,"DIV.CPER.2014.1","Y","ARPU9","Aristida purpurea Nutt.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","UXBWU10B2GNywEWFJgkBhTUfnl1mPVbQ",,,,0,0,0,0
"E9C170E050D84BBFBC96E0769B732A19","D10","CPER","CPER_029","41",40.826188,-104.770753,"WGS84",2.1,"2014-07-07",1,"DIV.CPER.2014.1","Y","BOGR","Boerhavia gracillima Heimerl","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","UXBWU10B2GNywEWFJgkBhTUfnl1mPVbQ",,,,0,0,0,0
"94160025E319417A9A52A88806AC44F7","D10","CPER","CPER_029","41",40.826188,-104.770753,"WGS84",2.1,"2014-07-07",1,"DIV.CPER.2014.1","Y","ASTRASPP","Astragalus spp.","genus","cf. species",,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","UXBWU10B2GNywEWFJgkBhTUfnl1mPVbQ",,,,0,0,0,0
"5A53A2435F6049FF9A0DDA5ED328DC92","D10","CPER","CPER_029","41",40.826188,-104.770753,"WGS84",2.1,"2014-07-07",1,"DIV.CPER.2014.1","Y","BODA2","Bouteloua dactyloides (Nutt.) J.T. Columbus","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","UXBWU10B2GNywEWFJgkBhTUfnl1mPVbQ",,,,0,0,0,0
"A0C7084609384E8ABE2AFC42B4D3A666","D10","CPER","CPER_029","41",40.826188,-104.770753,"WGS84",2.1,"2014-07-07",1,"DIV.CPER.2014.1","Y","BOGR2","Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","UXBWU10B2GNywEWFJgkBhTUfnl1mPVbQ",,,,0,0,0,0
"D050188030AB422E808F5BA842AF7A07","D10","CPER","CPER_029","41",40.826188,-104.770753,"WGS84",2.1,"2014-07-07",1,"DIV.CPER.2014.1","Y","OPPO","Opuntia polyacantha Haw.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","UXBWU10B2GNywEWFJgkBhTUfnl1mPVbQ",,,,0,0,0,0
