"uid","domainID","siteID","plotID","subplotID","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","date","boutNumber","eventID","otherVariablesPresent","otherVariables","percentCover","samplingProtocol","measuredBy","recordedBy","remarks","duplicateVariablesBout1m2QF"
"EAD71BD3FB3E48D58DEDA124D3DDD9C3","D10","CPER","CPER_002","31.4.1",40.810930,-104.729254,"WGS84",0.4,"2014-06-12",1,"DIV.CPER.2014.1","Y","wood",0.5,"NEON.DOC.014042","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,0
"867C815474B04120BEBCE4DD3FEE34D0","D10","CPER","CPER_002","31.4.1",40.810930,-104.729254,"WGS84",0.4,"2014-06-12",1,"DIV.CPER.2014.1","Y","lichen",0.5,"NEON.DOC.014042","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,0
"AF3C311A763648838F716114419DC021","D10","CPER","CPER_002","40.3.1",40.811020,-104.729358,"WGS84",0.4,"2014-06-12",1,"DIV.CPER.2014.1","Y","lichen",1,"NEON.DOC.014042","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,0
"3C6EB17B6EE542C9A737C5CDF0C28F83","D10","CPER","CPER_002","41.1.1",40.810939,-104.729242,"WGS84",0.4,"2014-06-12",1,"DIV.CPER.2014.1","Y","litter",1,"NEON.DOC.014042","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,0
"6F7F4AC15A954954BE18BD2C939B5448","D10","CPER","CPER_002","41.1.1",40.810939,-104.729242,"WGS84",0.4,"2014-06-12",1,"DIV.CPER.2014.1","Y","standingDead",2,"NEON.DOC.014042","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,0
"B8AD0C2CDF444593AAD39497412BFB34","D10","CPER","CPER_002","41.1.1",40.810939,-104.729242,"WGS84",0.4,"2014-06-12",1,"DIV.CPER.2014.1","Y","lichen",0.5,"NEON.DOC.014042","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,0
"92C17957391C45E581F33C92EEAAA579","D10","CPER","CPER_002","41.1.1",40.810939,-104.729242,"WGS84",0.4,"2014-06-12",1,"DIV.CPER.2014.1","Y","soil",69,"NEON.DOC.014042","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,0
"21FEBFE2528A43DC98FD1BC565882CAE","D10","CPER","CPER_002","41.4.1",40.811016,-104.729133,"WGS84",0.4,"2014-06-12",1,"DIV.CPER.2014.1","Y","lichen",0.5,"NEON.DOC.014042","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,0
"94ADA05FDF414B6D9735791CCBBD1C1F","D10","CPER","CPER_002","41.4.1",40.811016,-104.729133,"WGS84",0.4,"2014-06-12",1,"DIV.CPER.2014.1","Y","standingDead",5,"NEON.DOC.014042","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,0
"05103623586044618232FF13A82428A4","D10","CPER","CPER_002","41.4.1",40.811016,-104.729133,"WGS84",0.4,"2014-06-12",1,"DIV.CPER.2014.1","Y","litter",2,"NEON.DOC.014042","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,0
"56A890237F0346ABB7E0911FF90221BD","D10","CPER","CPER_002","31.4.1",40.810930,-104.729254,"WGS84",0.4,"2014-06-12",1,"DIV.CPER.2014.1","Y","standingDead",1,"NEON.DOC.014042","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,0
"7E44CD187645456CA29D45972F2BCF9E","D10","CPER","CPER_002","32.2.1",40.810847,-104.729135,"WGS84",0.4,"2014-06-12",1,"DIV.CPER.2014.1","Y","lichen",0.5,"NEON.DOC.014042","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,0
"FAEDF8467DF94B269DBBEF1CE3C7A7DD","D10","CPER","CPER_002","32.2.1",40.810847,-104.729135,"WGS84",0.4,"2014-06-12",1,"DIV.CPER.2014.1","Y","standingDead",30,"NEON.DOC.014042","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,0
"893FC9894E0A439683F745F44DA0DEFC","D10","CPER","CPER_002","32.2.1",40.810847,-104.729135,"WGS84",0.4,"2014-06-12",1,"DIV.CPER.2014.1","Y","wood",0.5,"NEON.DOC.014042","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,0
"136584CEF6F04C3991C59E337BF5AFF6","D10","CPER","CPER_002","32.2.1",40.810847,-104.729135,"WGS84",0.4,"2014-06-12",1,"DIV.CPER.2014.1","Y","soil",33,"NEON.DOC.014042","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,0
"8891103FD9974BEAA8DB743904A198A0","D10","CPER","CPER_002","32.2.1",40.810847,-104.729135,"WGS84",0.4,"2014-06-12",1,"DIV.CPER.2014.1","Y","litter",2,"NEON.DOC.014042","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,0
"B4B18547ED264C2EA589F8465EE9428E","D10","CPER","CPER_002","40.1.1",40.810939,-104.729358,"WGS84",0.4,"2014-06-12",1,"DIV.CPER.2014.1","Y","soil",55,"NEON.DOC.014042","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,0
"1B41FDF554C74513ABEA714E8CE7321E","D10","CPER","CPER_002","40.1.1",40.810939,-104.729358,"WGS84",0.4,"2014-06-12",1,"DIV.CPER.2014.1","Y","litter",1,"NEON.DOC.014042","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,0
"533733BB13B944CCA7A29DFBDB6FF45C","D10","CPER","CPER_002","40.1.1",40.810939,-104.729358,"WGS84",0.4,"2014-06-12",1,"DIV.CPER.2014.1","Y","lichen",1,"NEON.DOC.014042","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,0
"9B375773744D4011AE5762BE368D508E","D10","CPER","CPER_002","40.1.1",40.810939,-104.729358,"WGS84",0.4,"2014-06-12",1,"DIV.CPER.2014.1","Y","standingDead",4,"NEON.DOC.014042","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,0
"324808CE372F4498A2011FB4FF81F3E1","D10","CPER","CPER_002","40.3.1",40.811020,-104.729358,"WGS84",0.4,"2014-06-12",1,"DIV.CPER.2014.1","Y","litter",2,"NEON.DOC.014042","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,0
"5DC2B9C7015D4CB4857235CBDAC8B585","D10","CPER","CPER_002","40.3.1",40.811020,-104.729358,"WGS84",0.4,"2014-06-12",1,"DIV.CPER.2014.1","Y","soil",50,"NEON.DOC.014042","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,0
"28933A30458C4AA49865E917817B2004","D10","CPER","CPER_002","40.3.1",40.811020,-104.729358,"WGS84",0.4,"2014-06-12",1,"DIV.CPER.2014.1","Y","standingDead",5,"NEON.DOC.014042","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,0
"885751E597614A8CB224C120F985B42B","D10","CPER","CPER_002","41.4.1",40.811016,-104.729133,"WGS84",0.4,"2014-06-12",1,"DIV.CPER.2014.1","Y","soil",49,"NEON.DOC.014042","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,0
"2A2999B41795451C8D95F14986354DA9","D10","CPER","CPER_007","41.1.1",40.861919,-104.683826,"WGS84",0.4,"2014-06-17",1,"DIV.CPER.2014.1","Y","litter",40,"NEON.DOC.014042","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,0
"7BF0E33D1A3A4B7DA02E9145860D0BC3","D10","CPER","CPER_007","41.1.1",40.861919,-104.683826,"WGS84",0.4,"2014-06-17",1,"DIV.CPER.2014.1","Y","scat",0.5,"NEON.DOC.014042","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,0
"5B211590744748C2811A1B07EEFEE760","D10","CPER","CPER_007","40.1.1",,,,,"2014-06-17",1,"DIV.CPER.2014.1","Y","wood",0.5,"NEON.DOC.014042","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","ogjyrGrm3ZwJtEIV6g3OdQaEOdluA3eH",,0
"39BAEE1881664968A2B74F35C714110B","D10","CPER","CPER_007","40.3.1",,,,,"2014-06-17",1,"DIV.CPER.2014.1","Y","scat",0.5,"NEON.DOC.014042","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","ogjyrGrm3ZwJtEIV6g3OdQaEOdluA3eH",,0
"3032C4652C194E35B927FCAA59BEE381","D10","CPER","CPER_007","40.3.1",,,,,"2014-06-17",1,"DIV.CPER.2014.1","Y","litter",2,"NEON.DOC.014042","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","ogjyrGrm3ZwJtEIV6g3OdQaEOdluA3eH",,0
"329DBA7900D64B07B5E020A887C5C0C0","D10","CPER","CPER_007","40.3.1",,,,,"2014-06-17",1,"DIV.CPER.2014.1","Y","rock",0.5,"NEON.DOC.014042","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","ogjyrGrm3ZwJtEIV6g3OdQaEOdluA3eH",,0
"D1776E95270146A183D64CA782212261","D10","CPER","CPER_007","40.3.1",,,,,"2014-06-17",1,"DIV.CPER.2014.1","Y","standingDead",15,"NEON.DOC.014042","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","ogjyrGrm3ZwJtEIV6g3OdQaEOdluA3eH",,0
"8DD1305E12FA4D3194418098C3249FA4","D10","CPER","CPER_007","40.3.1",,,,,"2014-06-17",1,"DIV.CPER.2014.1","Y","soil",62,"NEON.DOC.014042","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","ogjyrGrm3ZwJtEIV6g3OdQaEOdluA3eH",,0
"E3E290F3D3C04423A92EB4D7964E31B8","D10","CPER","CPER_007","41.1.1",40.861919,-104.683826,"WGS84",0.4,"2014-06-17",1,"DIV.CPER.2014.1","Y","soil",25,"NEON.DOC.014042","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,0
"AA4AB6C8AF604457BF13754AE61DAD77","D10","CPER","CPER_007","31.1.1",40.861828,-104.683944,"WGS84",0.4,"2014-06-17",1,"DIV.CPER.2014.1","Y","litter",2,"NEON.DOC.014042","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,0
"0554B0E9CCC7418E87CB0EFACCB6B4A1","D10","CPER","CPER_007","31.1.1",40.861828,-104.683944,"WGS84",0.4,"2014-06-17",1,"DIV.CPER.2014.1","Y","soil",30,"NEON.DOC.014042","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,0
"97AF39A7C2EE4794A3DA4FA6F0D90917","D10","CPER","CPER_007","31.1.1",40.861828,-104.683944,"WGS84",0.4,"2014-06-17",1,"DIV.CPER.2014.1","Y","lichen",0.5,"NEON.DOC.014042","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,0
"75F69836A35A4C8DBBD423D036C908D5","D10","CPER","CPER_007","32.2.1",,,,,"2014-06-17",1,"DIV.CPER.2014.1","Y","soil",45,"NEON.DOC.014042","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,0
"6E77347595FF4E338E854ACB69A5757D","D10","CPER","CPER_007","32.2.1",,,,,"2014-06-17",1,"DIV.CPER.2014.1","Y","standingDead",8,"NEON.DOC.014042","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,0
"06C2751B1A2A4CB0B3886A97B9F0C156","D10","CPER","CPER_007","31.1.1",40.861828,-104.683944,"WGS84",0.4,"2014-06-17",1,"DIV.CPER.2014.1","Y","standingDead",30,"NEON.DOC.014042","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,0
"1468B65B94114A559855B527FE05916D","D10","CPER","CPER_007","31.4.1",40.861910,-104.683838,"WGS84",0.4,"2014-06-17",1,"DIV.CPER.2014.1","Y","litter",3,"NEON.DOC.014042","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,0
"2849CBCF88244A15B11D97BE0277AE24","D10","CPER","CPER_007","31.4.1",40.861910,-104.683838,"WGS84",0.4,"2014-06-17",1,"DIV.CPER.2014.1","Y","wood",0.5,"NEON.DOC.014042","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,0
"ADC7A902AB32479E95CFA36093A3E67D","D10","CPER","CPER_007","31.1.1",40.861828,-104.683944,"WGS84",0.4,"2014-06-17",1,"DIV.CPER.2014.1","Y","rock",0.5,"NEON.DOC.014042","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,0
"BB83CAF6B70C42B88FEEE5C94CB9FBAF","D10","CPER","CPER_007","32.2.1",,,,,"2014-06-17",1,"DIV.CPER.2014.1","Y","wood",0.5,"NEON.DOC.014042","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,0
"1EB7022E59324F5F8235AFE351718F20","D10","CPER","CPER_007","31.4.1",40.861910,-104.683838,"WGS84",0.4,"2014-06-17",1,"DIV.CPER.2014.1","Y","lichen",0.5,"NEON.DOC.014042","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,0
"E0301E6E65D14C31A0C28D104EED614A","D10","CPER","CPER_007","31.4.1",40.861910,-104.683838,"WGS84",0.4,"2014-06-17",1,"DIV.CPER.2014.1","Y","soil",45,"NEON.DOC.014042","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,0
"0381FD4F3F1640DE820961AF2C1BB0BC","D10","CPER","CPER_007","32.2.1",,,,,"2014-06-17",1,"DIV.CPER.2014.1","Y","scat",0.5,"NEON.DOC.014042","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,0
"8098FF9ADD49494B9D0D357BB10E5558","D10","CPER","CPER_007","41.4.1",,,,,"2014-06-17",1,"DIV.CPER.2014.1","Y","wood",0.5,"NEON.DOC.014042","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,0
"100C7BB1F42B48D58043B2F9649DF186","D10","CPER","CPER_007","41.4.1",,,,,"2014-06-17",1,"DIV.CPER.2014.1","Y","standingDead",20,"NEON.DOC.014042","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,0
"F91C8590F5C943018E7E96677EB8A15E","D10","CPER","CPER_007","41.4.1",,,,,"2014-06-17",1,"DIV.CPER.2014.1","Y","litter",23,"NEON.DOC.014042","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,0
"71F22FB5CED341D1A2DADDF6F674A64F","D10","CPER","CPER_007","41.4.1",,,,,"2014-06-17",1,"DIV.CPER.2014.1","Y","soil",30,"NEON.DOC.014042","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,0
"E7F2555B73014D6E90082F04E3521D6F","D10","CPER","CPER_007","41.4.1",,,,,"2014-06-17",1,"DIV.CPER.2014.1","Y","scat",0.5,"NEON.DOC.014042","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,0
"739C400EB39A4D459C92F43291E4FBFA","D10","CPER","CPER_007","41.1.1",40.861919,-104.683826,"WGS84",0.4,"2014-06-17",1,"DIV.CPER.2014.1","Y","standingDead",10,"NEON.DOC.014042","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,0
"002E8C3768924B038742CFEDCBE6A385","D10","CPER","CPER_007","32.2.1",,,,,"2014-06-17",1,"DIV.CPER.2014.1","Y","rock",0.5,"NEON.DOC.014042","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,0
"87197A3129E64980BDC654AC06A8357D","D10","CPER","CPER_007","31.4.1",40.861910,-104.683838,"WGS84",0.4,"2014-06-17",1,"DIV.CPER.2014.1","Y","standingDead",25,"NEON.DOC.014042","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,0
"F3AC2D39FC0E4A788CB469960BF6D73D","D10","CPER","CPER_007","32.4.1",,,,,"2014-06-17",1,"DIV.CPER.2014.1","Y","litter",38,"NEON.DOC.014042","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,0
"444479D314E24F8D85739ABAACA1507A","D10","CPER","CPER_007","32.2.1",,,,,"2014-06-17",1,"DIV.CPER.2014.1","Y","lichen",0.5,"NEON.DOC.014042","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,0
"122CC41BDD6D4472BF20D4FC982CAED3","D10","CPER","CPER_007","32.2.1",,,,,"2014-06-17",1,"DIV.CPER.2014.1","Y","litter",8,"NEON.DOC.014042","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,0
"BB3309CB593B400D98BA42C81F2FE162","D10","CPER","CPER_007","32.4.1",,,,,"2014-06-17",1,"DIV.CPER.2014.1","Y","lichen",0.5,"NEON.DOC.014042","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,0
"8A9D75642D69411EBA3395B72A87F032","D10","CPER","CPER_007","32.4.1",,,,,"2014-06-17",1,"DIV.CPER.2014.1","Y","scat",0.5,"NEON.DOC.014042","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,0
"696ADEE7E89E4689B697A9D41B088B34","D10","CPER","CPER_007","32.4.1",,,,,"2014-06-17",1,"DIV.CPER.2014.1","Y","wood",0.5,"NEON.DOC.014042","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,0
"DF0F7C99AC8D4878AE978B27BA6BFDFB","D10","CPER","CPER_007","32.4.1",,,,,"2014-06-17",1,"DIV.CPER.2014.1","Y","standingDead",2,"NEON.DOC.014042","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,0
"00D78A93A58E46868CA8B17C57F2BFA3","D10","CPER","CPER_007","40.1.1",,,,,"2014-06-17",1,"DIV.CPER.2014.1","Y","soil",50,"NEON.DOC.014042","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","ogjyrGrm3ZwJtEIV6g3OdQaEOdluA3eH",,0
"DA427C8C90E042C2B026D04F11CE6177","D10","CPER","CPER_007","40.1.1",,,,,"2014-06-17",1,"DIV.CPER.2014.1","Y","standingDead",15,"NEON.DOC.014042","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","ogjyrGrm3ZwJtEIV6g3OdQaEOdluA3eH",,0
"440B40DF8D764702A6DC4E6843CF3078","D10","CPER","CPER_007","40.1.1",,,,,"2014-06-17",1,"DIV.CPER.2014.1","Y","lichen",2,"NEON.DOC.014042","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","ogjyrGrm3ZwJtEIV6g3OdQaEOdluA3eH",,0
"096DA41B963845A2B68CCCDADB3F7B21","D10","CPER","CPER_007","32.4.1",,,,,"2014-06-17",1,"DIV.CPER.2014.1","Y","soil",34,"NEON.DOC.014042","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,0
"9CD2163E864B48CA9FC5FBA75C8C4597","D10","CPER","CPER_007","40.1.1",,,,,"2014-06-17",1,"DIV.CPER.2014.1","Y","rock",0.5,"NEON.DOC.014042","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","ogjyrGrm3ZwJtEIV6g3OdQaEOdluA3eH",,0
"979EE6F2D51F4D11AC7BCAB19297E1A2","D10","CPER","CPER_007","40.1.1",,,,,"2014-06-17",1,"DIV.CPER.2014.1","Y","litter",1,"NEON.DOC.014042","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","ogjyrGrm3ZwJtEIV6g3OdQaEOdluA3eH",,0
"762DB163520E4AFE8714878C4B8A52E7","D10","CPER","CPER_018","32.4.1",40.825710,-104.694935,"WGS84",0.4,"2014-06-17",1,"DIV.CPER.2014.1","Y","scat",0.5,"NEON.DOC.014042","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,0
"C69605DCD5084DFF86B6EB3BC5107983","D10","CPER","CPER_018","32.4.1",40.825710,-104.694935,"WGS84",0.4,"2014-06-17",1,"DIV.CPER.2014.1","Y","rock",0.5,"NEON.DOC.014042","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,0
"1E2203FDCBC54EC6AC82B8CCBEF1367F","D10","CPER","CPER_018","40.1.1",40.825720,-104.695157,"WGS84",0.4,"2014-06-17",1,"DIV.CPER.2014.1","Y","litter",2,"NEON.DOC.014042","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,0
"352269D655CD46F085B02C290F4F05CB","D10","CPER","CPER_018","40.1.1",40.825720,-104.695157,"WGS84",0.4,"2014-06-17",1,"DIV.CPER.2014.1","Y","wood",0.5,"NEON.DOC.014042","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,0
"448D58B50D7148879726BABBCC01A746","D10","CPER","CPER_018","40.3.1",40.825801,-104.695156,"WGS84",0.4,"2014-06-17",1,"DIV.CPER.2014.1","Y","litter",2,"NEON.DOC.014042","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,0
"F60FFFF7F48344258A7936B42B52A095","D10","CPER","CPER_018","40.3.1",40.825801,-104.695156,"WGS84",0.4,"2014-06-17",1,"DIV.CPER.2014.1","Y","rock",1,"NEON.DOC.014042","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,0
"3371C894B1044F338A33BB9691BD79A3","D10","CPER","CPER_018","40.1.1",40.825720,-104.695157,"WGS84",0.4,"2014-06-17",1,"DIV.CPER.2014.1","Y","soil",45,"NEON.DOC.014042","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,0
"ED19B8D82B754B29926177B0091ECAF4","D10","CPER","CPER_018","40.1.1",40.825720,-104.695157,"WGS84",0.4,"2014-06-17",1,"DIV.CPER.2014.1","Y","rock",3,"NEON.DOC.014042","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,0
"99E3BE180B50408D9ECDF9799ABB16AB","D10","CPER","CPER_018","40.1.1",40.825720,-104.695157,"WGS84",0.4,"2014-06-17",1,"DIV.CPER.2014.1","Y","standingDead",7,"NEON.DOC.014042","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,0
"4F3728BB65F744E58952D99989FCD1F8","D10","CPER","CPER_018","40.3.1",40.825801,-104.695156,"WGS84",0.4,"2014-06-17",1,"DIV.CPER.2014.1","Y","soil",40,"NEON.DOC.014042","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,0
"E7C5BB9A48994E9783AD214972859901","D10","CPER","CPER_018","40.3.1",40.825801,-104.695156,"WGS84",0.4,"2014-06-17",1,"DIV.CPER.2014.1","Y","standingDead",10,"NEON.DOC.014042","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,0
"0DBC5C8F45264B358839A9A3605CF702","D10","CPER","CPER_018","40.3.1",40.825801,-104.695156,"WGS84",0.4,"2014-06-17",1,"DIV.CPER.2014.1","Y","wood",0.5,"NEON.DOC.014042","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,0
"D47C9646B2D94706A1D6AEC4B967C52D","D10","CPER","CPER_018","41.1.1",40.825720,-104.695041,"WGS84",0.4,"2014-06-17",1,"DIV.CPER.2014.1","Y","soil",55,"NEON.DOC.014042","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,0
"3DB668C054CE49D89E19E1BF97C7A5C3","D10","CPER","CPER_018","41.1.1",40.825720,-104.695041,"WGS84",0.4,"2014-06-17",1,"DIV.CPER.2014.1","Y","wood",0.5,"NEON.DOC.014042","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,0
"A120D842869042F8A65A0B33422A44A6","D10","CPER","CPER_018","41.1.1",40.825720,-104.695041,"WGS84",0.4,"2014-06-17",1,"DIV.CPER.2014.1","Y","litter",2,"NEON.DOC.014042","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","4/2oYNd2GLqmFoeDQbAE6mxP9j23qVFn",,0
