"uid","domainID","siteID","plotID","subplotID","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","date","boutNumber","eventID","targetTaxaPresent","taxonID","scientificName","taxonRank","identificationQualifier","morphospeciesID","samplingProtocol","identificationReferences","measuredBy","recordedBy","taxonIDRemarks","morphospeciesIDRemarks","remarks","missingRecords1m2QF","missingRecords10m2QF","duplicateTaxonIDPerBout10m2QF"
"36B3106D7C444523A18B66F526AF2632","D03","OSBS","OSBS_022","31.4.10",29.689467,-81.960709,"WGS84",1.1,"2014-04-11",1,"DIV.OSBS.2014.1","Y","POACEA","Poaceae sp.","family",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","4L8ym37Asu+KsQosRbU6bIsf8XS1mmQL",,,,0,0,0
"1D8648EB6D1B40B59425BB228C58CDB8","D03","OSBS","OSBS_022","31.4.10",29.689467,-81.960709,"WGS84",1.1,"2014-04-11",1,"DIV.OSBS.2014.1","Y","RHEXI","Rhexia sp.","genus",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","4L8ym37Asu+KsQosRbU6bIsf8XS1mmQL",,,,0,0,0
"590A06E1F5E14726930FA9B7C0416D20","D03","OSBS","OSBS_022","32.2.10",29.689406,-81.960608,"WGS84",1.1,"2014-04-11",1,"DIV.OSBS.2014.1","Y","RHEXI","Rhexia sp.","genus",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","4L8ym37Asu+KsQosRbU6bIsf8XS1mmQL",,,,0,0,0
"3814C70545064671ADD163C5C300F151","D03","OSBS","OSBS_020","41.4.10",29.686922,-81.950695,"WGS84",1.5,"2014-04-11",1,"DIV.OSBS.2014.1","Y","ILGL","Ilex glabra (L.) A. Gray","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","PO+gLcqpgG6WKM8lPge6HQp6NUBLdhs8",,,,0,0,0
"20C5B069F016431D98380B708044E0ED","D03","OSBS","OSBS_022","32.2.10",29.689406,-81.960608,"WGS84",1.1,"2014-04-11",1,"DIV.OSBS.2014.1","Y","ANVI2","Andropogon virginicus L.","species","cf. species",,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","4L8ym37Asu+KsQosRbU6bIsf8XS1mmQL",,,,0,0,0
"590EDA99FDBA4C36BD686CDB17F9B3B8","D03","OSBS","OSBS_022","32.4.10",29.689468,-81.960609,"WGS84",1.1,"2014-04-11",1,"DIV.OSBS.2014.1","Y","POACEA","Poaceae sp.","family",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","4L8ym37Asu+KsQosRbU6bIsf8XS1mmQL",,,,0,0,0
"930BDB2DD7B744ECB7FB550E4A379246","D03","OSBS","OSBS_022","32.4.10",29.689468,-81.960609,"WGS84",1.1,"2014-04-11",1,"DIV.OSBS.2014.1","Y","ILMY","Ilex myrtifolia Walter","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","4L8ym37Asu+KsQosRbU6bIsf8XS1mmQL",,,,0,0,0
"AD7F6BF641504FE7836D8E01D182262C","D03","OSBS","OSBS_022","32.4.10",29.689468,-81.960609,"WGS84",1.1,"2014-04-11",1,"DIV.OSBS.2014.1","Y","RHEXI","Rhexia sp.","genus",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","4L8ym37Asu+KsQosRbU6bIsf8XS1mmQL",,,,0,0,0
"891FABC177B94E83B785234A8C417FF5","D03","OSBS","OSBS_022","40.1.10",29.689496,-81.960774,"WGS84",1.1,"2014-04-11",1,"DIV.OSBS.2014.1","Y","POACEA","Poaceae sp.","family",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","4L8ym37Asu+KsQosRbU6bIsf8XS1mmQL",,,,0,0,0
"4E2539187B9A40D594F521A4E5F47B4D","D03","OSBS","OSBS_022","40.1.10",29.689496,-81.960774,"WGS84",1.1,"2014-04-11",1,"DIV.OSBS.2014.1","Y","RHEXI","Rhexia sp.","genus",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","4L8ym37Asu+KsQosRbU6bIsf8XS1mmQL",,,,0,0,0
"71EBD15233BB4E60805C69BE0D211CF1","D03","OSBS","OSBS_022","40.3.10",29.689557,-81.960775,"WGS84",1.1,"2014-04-11",1,"DIV.OSBS.2014.1","Y","ANCA4","Andropogon capillipes Nash","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","4L8ym37Asu+KsQosRbU6bIsf8XS1mmQL",,,,0,0,0
"9C7FE6AC8D93486D96E8C3E2F42BD24D","D03","OSBS","OSBS_022","40.3.10",29.689557,-81.960775,"WGS84",1.1,"2014-04-11",1,"DIV.OSBS.2014.1","Y","EUCO7","Eupatorium compositifolium Walter","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","4L8ym37Asu+KsQosRbU6bIsf8XS1mmQL",,,,0,0,0
"61508DF96A4A44578DE3AED1436BCE38","D03","OSBS","OSBS_022","40.3.10",29.689557,-81.960775,"WGS84",1.1,"2014-04-11",1,"DIV.OSBS.2014.1","Y","POACEA","Poaceae sp.","family",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","4L8ym37Asu+KsQosRbU6bIsf8XS1mmQL",,,,0,0,0
"8B1D10D1225547619E87E4FF3D1AFE4A","D03","OSBS","OSBS_022","32.4.10",29.689468,-81.960609,"WGS84",1.1,"2014-04-11",1,"DIV.OSBS.2014.1","Y","EUCO7","Eupatorium compositifolium Walter","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","4L8ym37Asu+KsQosRbU6bIsf8XS1mmQL",,,,0,0,0
"77E34EBD8776470082908E01700823F7","D03","OSBS","OSBS_022","40.3.10",29.689557,-81.960775,"WGS84",1.1,"2014-04-11",1,"DIV.OSBS.2014.1","Y","RHEXI","Rhexia sp.","genus",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","4L8ym37Asu+KsQosRbU6bIsf8XS1mmQL",,,,0,0,0
"4A77F3A7A3904D579F673C071C740DA1","D03","OSBS","OSBS_022","41.1.10",29.689496,-81.960676,"WGS84",1.1,"2014-04-11",1,"DIV.OSBS.2014.1","Y","ANCA4","Andropogon capillipes Nash","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","4L8ym37Asu+KsQosRbU6bIsf8XS1mmQL",,,,0,0,0
"925D87A6350E44218388D1145D9DA4F2","D03","OSBS","OSBS_022","41.1.10",29.689496,-81.960676,"WGS84",1.1,"2014-04-11",1,"DIV.OSBS.2014.1","Y","PIEL","Pinus elliottii Engelm.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","4L8ym37Asu+KsQosRbU6bIsf8XS1mmQL",,,,0,0,0
"ADFF14C4F870483AAD8CF6096BFE5664","D03","OSBS","OSBS_022","41.1.10",29.689496,-81.960676,"WGS84",1.1,"2014-04-11",1,"DIV.OSBS.2014.1","Y","EUCO7","Eupatorium compositifolium Walter","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","4L8ym37Asu+KsQosRbU6bIsf8XS1mmQL",,,,0,0,0
"59953D07687046A3B291ADA5E095CA6F","D03","OSBS","OSBS_022","40.3.10",29.689557,-81.960775,"WGS84",1.1,"2014-04-11",1,"DIV.OSBS.2014.1","Y","ANVI2","Andropogon virginicus L.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","4L8ym37Asu+KsQosRbU6bIsf8XS1mmQL",,,,0,0,0
"42EF6D86EFE940D6AADE51573620008F","D03","OSBS","OSBS_022","41.1.10",29.689496,-81.960676,"WGS84",1.1,"2014-04-11",1,"DIV.OSBS.2014.1","Y","POACEA","Poaceae sp.","family",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","4L8ym37Asu+KsQosRbU6bIsf8XS1mmQL",,,,0,0,0
"B2D87E4E9DD949D79E27D885A2B3D5B2","D03","OSBS","OSBS_022","41.1.10",29.689496,-81.960676,"WGS84",1.1,"2014-04-11",1,"DIV.OSBS.2014.1","Y","RHEXI","Rhexia sp.","genus",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","4L8ym37Asu+KsQosRbU6bIsf8XS1mmQL",,,,0,0,0
"BDFC7E7749854E649775993421BB9C98","D03","OSBS","OSBS_022","41.4.10",29.689554,-81.960605,"WGS84",1.1,"2014-04-11",1,"DIV.OSBS.2014.1","Y","POACEA","Poaceae sp.","family",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","4L8ym37Asu+KsQosRbU6bIsf8XS1mmQL",,,,0,0,0
"C5BC57EDB95F41328AFC6BCE259C0459","D03","OSBS","OSBS_022","41.4.10",29.689554,-81.960605,"WGS84",1.1,"2014-04-11",1,"DIV.OSBS.2014.1","Y","MOCE2","Morella cerifera (L.) Small","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","4L8ym37Asu+KsQosRbU6bIsf8XS1mmQL",,,,0,0,0
"E21D1BD45CF1462ABFCCE48A073918A8","D03","OSBS","OSBS_022","41.4.10",29.689554,-81.960605,"WGS84",1.1,"2014-04-11",1,"DIV.OSBS.2014.1","Y","RHEXI","Rhexia sp.","genus",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","4L8ym37Asu+KsQosRbU6bIsf8XS1mmQL",,,,0,0,0
"D6FCCA6E061A40E28EF3467902DA3B47","D03","OSBS","OSBS_009","41.4.10",29.698870,-82.017463,"WGS84",1.1,"2014-04-14",1,"DIV.OSBS.2014.1","Y","VIRO3","Vitis rotundifolia Michx.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0
"FF80691FA06246FC82966C620C821162","D03","OSBS","OSBS_009","41.4.10",29.698870,-82.017463,"WGS84",1.1,"2014-04-14",1,"DIV.OSBS.2014.1","Y","WOAR","Woodwardia areolata (L.) T. Moore","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0
"A17BE188D1E34B198045E7BBF4397B7B","D03","OSBS","OSBS_009","41.4.10",29.698870,-82.017463,"WGS84",1.1,"2014-04-14",1,"DIV.OSBS.2014.1","Y","ERHI2","Erechtites hieraciifolia (L.) Raf. ex DC.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0
"7E2B1747DE974F0A91F0A3475E94E202","D03","OSBS","OSBS_009","41.4.10",29.698870,-82.017463,"WGS84",1.1,"2014-04-14",1,"DIV.OSBS.2014.1","Y","NYBI","Nyssa biflora Walter","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0
"277CDE553479461E96E3625DA0A13EBC","D03","OSBS","OSBS_009","41.4.10",29.698870,-82.017463,"WGS84",1.1,"2014-04-14",1,"DIV.OSBS.2014.1","Y","PEVI","Peltandra virginica (L.) Schott","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0
"649D8B319A0D405CA154BFC55C8CC230","D03","OSBS","OSBS_009","41.4.10",29.698870,-82.017463,"WGS84",1.1,"2014-04-14",1,"DIV.OSBS.2014.1","Y","TIUS","Tillandsia usneoides (L.) L.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0
"B85C80F5457A44B5983370338EE3E5FE","D03","OSBS","OSBS_009","41.4.10",29.698870,-82.017463,"WGS84",1.1,"2014-04-14",1,"DIV.OSBS.2014.1","Y","PEBO","Persea borbonia (L.) Spreng.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0
"A88BA4484E524C829772B2CFF5079FF2","D03","OSBS","OSBS_009","41.4.10",29.698870,-82.017463,"WGS84",1.1,"2014-04-14",1,"DIV.OSBS.2014.1","Y","PHAM4","Phytolacca americana L.","species","cf. species",,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0
"593F339EBD8D44A5BC156BEFAB78DAE9","D03","OSBS","OSBS_009","41.4.10",29.698870,-82.017463,"WGS84",1.1,"2014-04-14",1,"DIV.OSBS.2014.1","Y","QUNI","Quercus nigra L.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0
"5FD08A60545D438B9B75761679AC3B9F","D03","OSBS","OSBS_009","41.4.10",29.698870,-82.017463,"WGS84",1.1,"2014-04-14",1,"DIV.OSBS.2014.1","Y","ACRU","Acer rubrum L.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0
"41A08A80EB73432F91612615E40ABA13","D03","OSBS","OSBS_009","41.4.10",29.698870,-82.017463,"WGS84",1.1,"2014-04-14",1,"DIV.OSBS.2014.1","Y","SMSM","Smilax smallii Morong","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0
"7E89B3C1EA644BE189C0ED5F93E0C869","D03","OSBS","OSBS_009","41.4.10",29.698870,-82.017463,"WGS84",1.1,"2014-04-14",1,"DIV.OSBS.2014.1","Y","RUAR2","Rubus argutus Link","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0
"81CB77A03B80463886CD4007B6B444D6","D03","OSBS","OSBS_009","41.4.10",29.698870,-82.017463,"WGS84",1.1,"2014-04-14",1,"DIV.OSBS.2014.1","Y","TORA2","Toxicodendron radicans (L.) Kuntze","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0
"65236F6D014540BD938A7064FA99BBDC","D03","OSBS","OSBS_009","41.4.10",29.698870,-82.017463,"WGS84",1.1,"2014-04-14",1,"DIV.OSBS.2014.1","Y","EUCA5","Eupatorium capillifolium (Lam.) Small","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0
"8FC280718EA04B268A8459919028C405","D03","OSBS","OSBS_009","41.1.10",29.698812,-82.017527,"WGS84",1.2,"2014-04-14",1,"DIV.OSBS.2014.1","Y","PEVI","Peltandra virginica (L.) Schott","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0
"8A199BEF2F2849138409BA79ED4EB594","D03","OSBS","OSBS_009","41.1.10",29.698812,-82.017527,"WGS84",1.2,"2014-04-14",1,"DIV.OSBS.2014.1","Y","VIRO3","Vitis rotundifolia Michx.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0
"7EB6E0256C344415BBED4CC7332A74B5","D03","OSBS","OSBS_009","41.4.10",29.698870,-82.017463,"WGS84",1.1,"2014-04-14",1,"DIV.OSBS.2014.1","Y","SMAU","Smilax auriculata Walter","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0
"E56CC0E628FD41D59770B489617B7389","D03","OSBS","OSBS_009","41.1.10",29.698812,-82.017527,"WGS84",1.2,"2014-04-14",1,"DIV.OSBS.2014.1","Y","NYBI","Nyssa biflora Walter","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0
"F64CFC113E4444D78567EDC71C36A735","D03","OSBS","OSBS_009","41.1.10",29.698812,-82.017527,"WGS84",1.2,"2014-04-14",1,"DIV.OSBS.2014.1","Y","ACRU","Acer rubrum L.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0
"11F049FCCFFE4B11AD7B141838A33C50","D03","OSBS","OSBS_009","41.1.10",29.698812,-82.017527,"WGS84",1.2,"2014-04-14",1,"DIV.OSBS.2014.1","Y","ERHI2","Erechtites hieraciifolia (L.) Raf. ex DC.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0
"73C0C924DB434C84B822EAF27F6B5E96","D03","OSBS","OSBS_009","41.1.10",29.698812,-82.017527,"WGS84",1.2,"2014-04-14",1,"DIV.OSBS.2014.1","Y","EUCA5","Eupatorium capillifolium (Lam.) Small","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0
"86574FCF40A54937921CF72D235F3C3E","D03","OSBS","OSBS_009","41.1.10",29.698812,-82.017527,"WGS84",1.2,"2014-04-14",1,"DIV.OSBS.2014.1","Y","WOAR","Woodwardia areolata (L.) T. Moore","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0
"F0EE0AC6990746749476649CAE30C884","D03","OSBS","OSBS_009","41.1.10",29.698812,-82.017527,"WGS84",1.2,"2014-04-14",1,"DIV.OSBS.2014.1","Y","QUMA6","Quercus margarettae (Ashe) Small","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0
"ABE7C92B01FF404FA55BF41CA3883143","D03","OSBS","OSBS_009","41.1.10",29.698812,-82.017527,"WGS84",1.2,"2014-04-14",1,"DIV.OSBS.2014.1","Y","SACE","Saururus cernuus L.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0
"6B680D1AEE6E4812843F44D2CFCBAB98","D03","OSBS","OSBS_009","41.1.10",29.698812,-82.017527,"WGS84",1.2,"2014-04-14",1,"DIV.OSBS.2014.1","Y","TORA2","Toxicodendron radicans (L.) Kuntze","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0
"A43D15E487564943BC97E2C8AAD1723C","D03","OSBS","OSBS_009","40.3.10",29.698880,-82.017627,"WGS84",1.1,"2014-04-14",1,"DIV.OSBS.2014.1","Y","QUMA6","Quercus margarettae (Ashe) Small","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0
"8A89AB42CD8F4C9CA606A0643E94027E","D03","OSBS","OSBS_009","40.3.10",29.698880,-82.017627,"WGS84",1.1,"2014-04-14",1,"DIV.OSBS.2014.1","Y","WOAR","Woodwardia areolata (L.) T. Moore","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0
"2BF9C7AC8D95469E9C3C3BB77A62C8B4","D03","OSBS","OSBS_009","41.1.10",29.698812,-82.017527,"WGS84",1.2,"2014-04-14",1,"DIV.OSBS.2014.1","Y","SMSM","Smilax smallii Morong","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0
"F922DD662BAE4E5FAF7ACCA28D489B03","D03","OSBS","OSBS_009","41.1.10",29.698812,-82.017527,"WGS84",1.2,"2014-04-14",1,"DIV.OSBS.2014.1","Y","DEVE","Decodon verticillatus (L.) Elliott","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0
"0C5F5617E6CA49AE87C190F514624D36","D03","OSBS","OSBS_009","40.3.10",29.698880,-82.017627,"WGS84",1.1,"2014-04-14",1,"DIV.OSBS.2014.1","Y","EUCA5","Eupatorium capillifolium (Lam.) Small","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0
"402DF02A179D405C933A3F6F01CE0F46","D03","OSBS","OSBS_009","40.3.10",29.698880,-82.017627,"WGS84",1.1,"2014-04-14",1,"DIV.OSBS.2014.1","Y","ACRU","Acer rubrum L.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0
"C5354032966A4E14BC7B0B5AA117FE76","D03","OSBS","OSBS_009","40.3.10",29.698880,-82.017627,"WGS84",1.1,"2014-04-14",1,"DIV.OSBS.2014.1","Y","PEBO","Persea borbonia (L.) Spreng.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0
"29A2495B800F48FBA6C10D2DDDF668BA","D03","OSBS","OSBS_009","40.3.10",29.698880,-82.017627,"WGS84",1.1,"2014-04-14",1,"DIV.OSBS.2014.1","Y","TIBA3","Tillandsia bartramii Elliott","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0
"A0F95D1E584F4EAB915788550101A6B3","D03","OSBS","OSBS_009","40.3.10",29.698880,-82.017627,"WGS84",1.1,"2014-04-14",1,"DIV.OSBS.2014.1","Y","ERHI2","Erechtites hieraciifolia (L.) Raf. ex DC.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0
"42ADB954F0ED48B2A8CCFAF4FB66A85B","D03","OSBS","OSBS_009","40.3.10",29.698880,-82.017627,"WGS84",1.1,"2014-04-14",1,"DIV.OSBS.2014.1","Y","SMSM","Smilax smallii Morong","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0
"5DD3885BFDA84171B6468FE71874BBE6","D03","OSBS","OSBS_009","40.3.10",29.698880,-82.017627,"WGS84",1.1,"2014-04-14",1,"DIV.OSBS.2014.1","Y","QUNI","Quercus nigra L.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0
"F76B9009515245EF9D1181FAAB606D59","D03","OSBS","OSBS_009","40.3.10",29.698880,-82.017627,"WGS84",1.1,"2014-04-14",1,"DIV.OSBS.2014.1","Y","GAMOC","Gamochaeta sp.","genus","cf. genus",,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0
"165072938C3947DFAF4A2FDDAA143F38","D03","OSBS","OSBS_009","40.3.10",29.698880,-82.017627,"WGS84",1.1,"2014-04-14",1,"DIV.OSBS.2014.1","Y","ILCA","Ilex cassine L.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0
"3EDE1CF4ED4E4794AA869E8B5DDDB713","D03","OSBS","OSBS_009","40.3.10",29.698880,-82.017627,"WGS84",1.1,"2014-04-14",1,"DIV.OSBS.2014.1","Y","PLPO2","Pleopeltis polypodioides (L.) Andrews & Windham","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0
"11E4771D074D42DDADBCBCBA4DA25166","D03","OSBS","OSBS_009","40.3.10",29.698880,-82.017627,"WGS84",1.1,"2014-04-14",1,"DIV.OSBS.2014.1","Y","LYLU3","Lyonia lucida (Lam.) K. Koch","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0
"0419ADCDF2944790A12A36E93E8F76B7","D03","OSBS","OSBS_009","40.1.10",29.698819,-82.017626,"WGS84",1.1,"2014-04-14",1,"DIV.OSBS.2014.1","Y","LYLU3","Lyonia lucida (Lam.) K. Koch","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0
"5D9C2FB94FD146C39DE0F733CA1A801E","D03","OSBS","OSBS_009","40.1.10",29.698819,-82.017626,"WGS84",1.1,"2014-04-14",1,"DIV.OSBS.2014.1","Y","PAQU2","Parthenocissus quinquefolia (L.) Planch.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0
"ECE98B62701A4FFAACC0B46B1F86C76C","D03","OSBS","OSBS_009","40.1.10",29.698819,-82.017626,"WGS84",1.1,"2014-04-14",1,"DIV.OSBS.2014.1","Y","PEPA37","Persea palustris (Raf.) Sarg.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0
"61C985D225BF46C3B1BFA9151EFCB930","D03","OSBS","OSBS_009","40.1.10",29.698819,-82.017626,"WGS84",1.1,"2014-04-14",1,"DIV.OSBS.2014.1","Y","WOAR","Woodwardia areolata (L.) T. Moore","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0
