"uid","domainID","siteID","plotID","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","nlcdClass","elevation","elevationUncertainty","date","boutNumber","eventID","targetTaxaPresent","taxonID","scientificName","taxonRank","identificationQualifier","morphospeciesID","samplingProtocol","identificationReferences","measuredBy","taxonIDRemarks","morphospeciesIDRemarks","remarks","missingRecords1m2QF","missingRecords10m2QF","missingRecords100m2QF"
"9FE93A9BFECC4C3F8B41C9B816305999","D10","CPER","CPER_024",,,,,"grasslandHerbaceous",,,"2014-07-07",1,"DIV.CPER.2014.1","Y","THFI","Thelesperma filifolium (Hook.) A. Gray","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,,,0,0,0
"450D0480E638411E98FC4041F2F229B9","D10","CPER","CPER_024",,,,,"grasslandHerbaceous",,,"2014-07-07",1,"DIV.CPER.2014.1","Y","PSTE5","Psoralidium tenuiflorum (Pursh) Rydb.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,,,0,0,0
"305B0BF793DA4671A4EA147FB74B45FA","D10","CPER","CPER_024",,,,,"grasslandHerbaceous",,,"2014-07-07",1,"DIV.CPER.2014.1","Y","GUSA2","Gutierrezia sarothrae (Pursh) Britton & Rusby","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,,,0,0,0
"8D682873321A4B7CBEC137297BF6BA56","D10","CPER","CPER_024",,,,,"grasslandHerbaceous",,,"2014-07-07",1,"DIV.CPER.2014.1","Y","SPCR","Sporobolus cryptandrus (Torr.) A. Gray","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,,,0,0,0
"10A9C69CF387456EB5F9DD38B7181965","D10","CPER","CPER_024",,,,,"grasslandHerbaceous",,,"2014-07-07",1,"DIV.CPER.2014.1","Y","IPLA","Ipomoea lacunosa L.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,,,0,0,0
"E67BA5F4E19740E9AD82D57D67F6B01A","D10","CPER","CPER_024",,,,,"grasslandHerbaceous",,,"2014-07-07",1,"DIV.CPER.2014.1","Y","VUOC","Vulpia octoflora (Walter) Rydb.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,,,0,0,0
"10B5A856A6074F43AF7010255D25D932","D10","CPER","CPER_024",,,,,"grasslandHerbaceous",,,"2014-07-07",1,"DIV.CPER.2014.1","Y","ATCA2","Atriplex canescens (Pursh) Nutt.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,,,0,0,0
"A3692262C5434ADA80EBA672E6436F57","D10","CPER","CPER_024",,,,,"grasslandHerbaceous",,,"2014-07-07",1,"DIV.CPER.2014.1","Y","BOGR2","Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,,,0,0,0
"A1A495F9F97B449EBC9CFBD81AB8ACF4","D10","CPER","CPER_024",,,,,"grasslandHerbaceous",,,"2014-07-07",1,"DIV.CPER.2014.1","Y","HEVI4","Heterotheca villosa (Pursh) Shinners","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,,,0,0,0
"4C1D605AAADC4655933292B30A08068C","D10","CPER","CPER_024",,,,,"grasslandHerbaceous",,,"2014-07-07",1,"DIV.CPER.2014.1","Y","PASM","Pascopyrum smithii (Rydb.) Á. Löve","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,,,0,0,0
"C2ECB4416CAE40D48AE660CFE34C2A4E","D10","CPER","CPER_024",,,,,"grasslandHerbaceous",,,"2014-07-07",1,"DIV.CPER.2014.1","Y","LYJU","Lygodesmia juncea (Pursh) D. Don ex Hook.","species","cf. genus",,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,,,0,0,0
"CE85CACB23BA4AEDB8CF7E560DFCA658","D10","CPER","CPER_024",,,,,"grasslandHerbaceous",,,"2014-07-07",1,"DIV.CPER.2014.1","Y","TRDU","Tragopogon dubius Scop.","species","cf. species",,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,,,0,0,0
"8ABE65021F3C468F98EFF58A203A0A73","D10","CPER","CPER_024",,,,,"grasslandHerbaceous",,,"2014-07-07",1,"DIV.CPER.2014.1","Y","OPPO","Opuntia polyacantha Haw.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,,,0,0,0
"63510602A0774139AB5BDA5E3426B4D5","D10","CPER","CPER_024",,,,,"grasslandHerbaceous",,,"2014-07-07",1,"DIV.CPER.2014.1","Y","PIOP","Picradeniopsis oppositifolia (Nutt.) Rydb. ex Britton","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,,,0,0,0
"26BE7745553E4219A3CCD0E15124B583","D10","CPER","CPER_024",,,,,"grasslandHerbaceous",,,"2014-07-07",1,"DIV.CPER.2014.1","Y","MATA2","Machaeranthera tanacetifolia (Kunth) Nees","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,,,0,0,0
"3C7817718C5D4E09B4DE4C14C63E3A45","D10","CPER","CPER_024",,,,,"grasslandHerbaceous",,,"2014-07-07",1,"DIV.CPER.2014.1","Y","ESVI2","Escobaria vivipara (Nutt.) Buxbaum","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,,,0,0,0
"F50B60CA246040A4A9C06B7D4C95FB5F","D10","CPER","CPER_024",,,,,"grasslandHerbaceous",,,"2014-07-07",1,"DIV.CPER.2014.1","Y","ARPU9","Aristida purpurea Nutt.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,,,0,0,0
"96C817689EAA4F01B08456C607483A58","D10","CPER","CPER_024",,,,,"grasslandHerbaceous",,,"2014-07-07",1,"DIV.CPER.2014.1","Y","PLPA2","Plantago patagonica Jacq.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,,,0,0,0
"FD18C070A0E348328A1519F4DC15FFFC","D10","CPER","CPER_024",,,,,"grasslandHerbaceous",,,"2014-07-07",1,"DIV.CPER.2014.1","Y","SPCO","Sphaeralcea coccinea (Nutt.) Rydb.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,,,0,0,0
"B3557783B0EA4E5983EEFE0F2412373C","D10","CPER","CPER_024",,,,,"grasslandHerbaceous",,,"2014-07-07",1,"DIV.CPER.2014.1","Y","CRCR3","Cryptantha crassisepala (Torr. & A. Gray) Greene","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,,,0,0,0
"E81AC7B776BC4DC7B4818139435BCB86","D10","CPER","CPER_024",,,,,"grasslandHerbaceous",,,"2014-07-07",1,"DIV.CPER.2014.1","Y","IPLA2","Ipomopsis laxiflora (J.M. Coult.) V.E. Grant","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,,,0,0,0
"277C89D2717A4F2FBDC6DC8583087167","D10","CPER","CPER_024",,,,,"grasslandHerbaceous",,,"2014-07-07",1,"DIV.CPER.2014.1","Y","ARFR4","Artemisia frigida Willd.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,,,0,0,0
"4A4ABB0F400341CF9693B831FCC013CE","D10","CPER","CPER_024",,,,,"grasslandHerbaceous",,,"2014-07-07",1,"DIV.CPER.2014.1","Y","ELEL5","Elymus elymoides (Raf.) Swezey","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,,,0,0,0
"1652536E17AF409CAF27ABFF72E91D19","D10","CPER","CPER_024",,,,,"grasslandHerbaceous",,,"2014-07-07",1,"DIV.CPER.2014.1","Y","HECO26","Hesperostipa comata (Trin. & Rupr.) Barkworth","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,,,0,0,0
"640B0A6852374BFD86185993A8D812F7","D10","CPER","CPER_024",,,,,"grasslandHerbaceous",,,"2014-07-07",1,"DIV.CPER.2014.1","Y","BODA2","Bouteloua dactyloides (Nutt.) J.T. Columbus","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,,,0,0,0
"FDDE1A5AB84848A7B89AC42CDDF6D222","D10","CPER","CPER_024",,,,,"grasslandHerbaceous",,,"2014-07-07",1,"DIV.CPER.2014.1","Y","THME","Thelesperma megapotamicum (Spreng.) Kuntze","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,,,0,0,0
"84287B19B66E421CB1E62EAC633D6693","D10","CPER","CPER_024",,,,,"grasslandHerbaceous",,,"2014-07-07",1,"DIV.CPER.2014.1","Y","EREF","Eriogonum effusum Nutt.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,,,0,0,0
"4047D01782A2429391E1B7C417B872C1","D10","CPER","CPER_024",,,,,"grasslandHerbaceous",,,"2014-07-07",1,"DIV.CPER.2014.1","Y","GACO5","Gaura coccinea Nutt. ex Pursh","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,,,0,0,0
"7F85473F44244C3AB8D600EA73B0AAB5","D10","CPER","CPER_023",,,,,"grasslandHerbaceous",,,"2014-07-07",1,"DIV.CPER.2014.1","Y","ARPU9","Aristida purpurea Nutt.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,,,0,0,0
"52FB5D24454D4B26942FA237C3C5817D","D10","CPER","CPER_023",,,,,"grasslandHerbaceous",,,"2014-07-07",1,"DIV.CPER.2014.1","Y","CRCR3","Cryptantha crassisepala (Torr. & A. Gray) Greene","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,,,0,0,0
"A6AF332411C340188BD81F15A73F4417","D10","CPER","CPER_023",,,,,"grasslandHerbaceous",,,"2014-07-07",1,"DIV.CPER.2014.1","Y","CICA11","Cirsium canescens Nutt.","species","cf. species",,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,,,0,0,0
"BD9642F4D3D84275A87206CB53770F11","D10","CPER","CPER_023",,,,,"grasslandHerbaceous",,,"2014-07-07",1,"DIV.CPER.2014.1","Y","BOGR2","Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,,,0,0,0
"19C619FBE3DD4DFFBE4646F6FA1DBE8C","D10","CPER","CPER_023",,,,,"grasslandHerbaceous",,,"2014-07-07",1,"DIV.CPER.2014.1","Y","PHPA29","Phemeranthus parviflorus (Nutt.) Kiger","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,,,0,0,0
"73617C6DE70B4447A1A82092F69CB491","D10","CPER","CPER_023",,,,,"grasslandHerbaceous",,,"2014-07-07",1,"DIV.CPER.2014.1","Y","SPCR","Sporobolus cryptandrus (Torr.) A. Gray","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,,,0,0,0
"5B1C99001697467EBB2E85C7EBF7D753","D10","CPER","CPER_023",,,,,"grasslandHerbaceous",,,"2014-07-07",1,"DIV.CPER.2014.1","Y","VUOC","Vulpia octoflora (Walter) Rydb.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,,,0,0,0
"9DF56D9D0B2945EBB04CC9331F899FC0","D10","CPER","CPER_023",,,,,"grasslandHerbaceous",,,"2014-07-07",1,"DIV.CPER.2014.1","Y","PSTE5","Psoralidium tenuiflorum (Pursh) Rydb.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,,,0,0,0
"3AD4DCC46E674B5FBDFBAA8893E5B32F","D10","CPER","CPER_023",,,,,"grasslandHerbaceous",,,"2014-07-07",1,"DIV.CPER.2014.1","Y","THFI","Thelesperma filifolium (Hook.) A. Gray","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,,,0,0,0
"7EABDF2F22CC485D95A392998C164242","D10","CPER","CPER_023",,,,,"grasslandHerbaceous",,,"2014-07-07",1,"DIV.CPER.2014.1","Y","LEMO4","Leucocrinum montanum Nutt. ex A. Gray","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,,,0,0,0
"8A70B6FD2C3E4E6FA62AC4A7EAD72EC9","D10","CPER","CPER_023",,,,,"grasslandHerbaceous",,,"2014-07-07",1,"DIV.CPER.2014.1","Y","CRMI5","Cryptantha minima Rydb.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,,,0,0,0
"1AB6126D99D1410FBB510530872D12CF","D10","CPER","CPER_023",,,,,"grasslandHerbaceous",,,"2014-07-07",1,"DIV.CPER.2014.1","Y","PASM","Pascopyrum smithii (Rydb.) Á. Löve","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,,,0,0,0
"00B2A80234954501AB14C7D3575CAE1C","D10","CPER","CPER_023",,,,,"grasslandHerbaceous",,,"2014-07-07",1,"DIV.CPER.2014.1","Y","HEVI4","Heterotheca villosa (Pursh) Shinners","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,,,0,0,0
"2540002AEBAC4B12B3F064732F0F1998","D10","CPER","CPER_023",,,,,"grasslandHerbaceous",,,"2014-07-07",1,"DIV.CPER.2014.1","Y","TRDU","Tragopogon dubius Scop.","species","cf. species",,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,,,0,0,0
"298CB3A4578642BCB2EF98947FAD044C","D10","CPER","CPER_023",,,,,"grasslandHerbaceous",,,"2014-07-07",1,"DIV.CPER.2014.1","Y","LYJU","Lygodesmia juncea (Pursh) D. Don ex Hook.","species","cf. species",,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,,,0,0,0
"55E5CD18EFEB4C36AD0B4EB6723868A9","D10","CPER","CPER_023",,,,,"grasslandHerbaceous",,,"2014-07-07",1,"DIV.CPER.2014.1","Y","OPPO","Opuntia polyacantha Haw.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,,,0,0,0
"4DBBA3CCE0284ACAADB0F42F68A449FE","D10","CPER","CPER_023",,,,,"grasslandHerbaceous",,,"2014-07-07",1,"DIV.CPER.2014.1","Y","OEAL","Oenothera albicaulis Pursh","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,,,0,0,0
"44B18459F42C4B4AA4810629C387516B","D10","CPER","CPER_023",,,,,"grasslandHerbaceous",,,"2014-07-07",1,"DIV.CPER.2014.1","Y","ASTRASPP","Astragalus spp.","genus","cf. species",,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,,,0,0,0
"FE957AEB3E56447BB73F751C7DB5EA6A","D10","CPER","CPER_023",,,,,"grasslandHerbaceous",,,"2014-07-07",1,"DIV.CPER.2014.1","Y","ERNA10","Ericameria nauseosa (Pall. ex Pursh) G.L. Nesom & Baird","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,,,0,0,0
"BA1382C3AD6D4CAEAC362CEFF80A1DC7","D10","CPER","CPER_023",,,,,"grasslandHerbaceous",,,"2014-07-07",1,"DIV.CPER.2014.1","Y","HECO26","Hesperostipa comata (Trin. & Rupr.) Barkworth","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,,,0,0,0
"48E7D77B27E54A2080B4EE744BC92C55","D10","CPER","CPER_023",,,,,"grasslandHerbaceous",,,"2014-07-07",1,"DIV.CPER.2014.1","Y","ELEL5","Elymus elymoides (Raf.) Swezey","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,,,0,0,0
"78D672E057684326B5D2DBBAA6874DE7","D10","CPER","CPER_023",,,,,"grasslandHerbaceous",,,"2014-07-07",1,"DIV.CPER.2014.1","Y","EREF","Eriogonum effusum Nutt.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,,,0,0,0
"F0459F8A89C942C2A824198FFE6CBA3C","D10","CPER","CPER_023",,,,,"grasslandHerbaceous",,,"2014-07-07",1,"DIV.CPER.2014.1","Y","GACO5","Gaura coccinea Nutt. ex Pursh","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,,,0,0,0
"FA20368431854F4C8899407354277111","D10","CPER","CPER_023",,,,,"grasslandHerbaceous",,,"2014-07-07",1,"DIV.CPER.2014.1","Y","MILI3","Mirabilis linearis (Pursh) Heimerl","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,,,0,0,0
"3D06D22787CB4E34879521F521891F1A","D10","CPER","CPER_023",,,,,"grasslandHerbaceous",,,"2014-07-07",1,"DIV.CPER.2014.1","Y","2PLANT","Unknown plant","kingdom",,"cactus cotyledon","NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,,,0,0,0
"44DF14BE97564A14B3D10F869B39D8DD","D10","CPER","CPER_023",,,,,"grasslandHerbaceous",,,"2014-07-07",1,"DIV.CPER.2014.1","Y","CADU6","Carex duriuscula C.A. Mey.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,,,0,0,0
"62D1C7AA9E854468852C073FC7346AED","D10","CPER","CPER_023",,,,,"grasslandHerbaceous",,,"2014-07-07",1,"DIV.CPER.2014.1","Y","LIPU","Liatris punctata Hook.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,,,0,0,0
"2C29AD702F98464494E8ADD480175AF6","D10","CPER","CPER_023",,,,,"grasslandHerbaceous",,,"2014-07-07",1,"DIV.CPER.2014.1","Y","PLPA2","Plantago patagonica Jacq.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,,,0,0,0
"146AF6459E0F4D95BAF567F5BE3FEAAB","D10","CPER","CPER_023",,,,,"grasslandHerbaceous",,,"2014-07-07",1,"DIV.CPER.2014.1","Y","ECVI2","Echinocereus viridiflorus Engelm.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,,,0,0,0
"07624C590F6B41D185DC1C06FB330F7C","D10","CPER","CPER_023",,,,,"grasslandHerbaceous",,,"2014-07-07",1,"DIV.CPER.2014.1","Y","SPCO","Sphaeralcea coccinea (Nutt.) Rydb.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,,,0,0,0
"171A5F9B8A9C492D8B49757638DA630D","D10","CPER","CPER_023",,,,,"grasslandHerbaceous",,,"2014-07-07",1,"DIV.CPER.2014.1","Y","LEDE","Lepidium densiflorum Schrad.","species","cf. species",,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,,,0,0,0
"E8D1A3D2AAD64C0783FBD9FDF5DF323A","D10","CPER","CPER_023",,,,,"grasslandHerbaceous",,,"2014-07-07",1,"DIV.CPER.2014.1","Y","MATA2","Machaeranthera tanacetifolia (Kunth) Nees","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,,,0,0,0
"0C456E9ABC7D4C549C80A638C51AE317","D10","CPER","CPER_019",,,,,"grasslandHerbaceous",,,"2014-07-07",1,"DIV.CPER.2014.1","Y","GACO5","Gaura coccinea Nutt. ex Pursh","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,,,0,0,0
"21D8E848983642AAB53F9C72355AF925","D10","CPER","CPER_019",,,,,"grasslandHerbaceous",,,"2014-07-07",1,"DIV.CPER.2014.1","Y","THME","Thelesperma megapotamicum (Spreng.) Kuntze","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,,,0,0,0
"82CAF260200B42CC9EA67AD6113D7564","D10","CPER","CPER_019",,,,,"grasslandHerbaceous",,,"2014-07-07",1,"DIV.CPER.2014.1","Y","MILI3","Mirabilis linearis (Pursh) Heimerl","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,,,0,0,0
"93015475B8D7427183B764864846BF89","D10","CPER","CPER_019",,,,,"grasslandHerbaceous",,,"2014-07-07",1,"DIV.CPER.2014.1","Y","EVNU","Evolvulus nuttallianus Schult.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,,,0,0,0
"CD2072CE32A245A0A4FF5D01E60BD705","D10","CPER","CPER_019",,,,,"grasslandHerbaceous",,,"2014-07-07",1,"DIV.CPER.2014.1","Y","PEAL2","Penstemon albidus Nutt.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,,,0,0,0
"F8F3C77251B74786A34AC637F9727B7C","D10","CPER","CPER_019",,,,,"grasslandHerbaceous",,,"2014-07-07",1,"DIV.CPER.2014.1","Y","PLPA2","Plantago patagonica Jacq.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,,,0,0,0
"CD52D9414E664762807E739F3A6CE85C","D10","CPER","CPER_019",,,,,"grasslandHerbaceous",,,"2014-07-07",1,"DIV.CPER.2014.1","Y","2PLANT","Unknown plant","kingdom",,"smell n' stick","NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,,,0,0,0
"46A94FACBC2D4DEF93DCA5F4963FCB5F","D10","CPER","CPER_019",,,,,"grasslandHerbaceous",,,"2014-07-07",1,"DIV.CPER.2014.1","Y","MUTO2","Muhlenbergia torreyi (Kunth) Hitchc. ex Bush","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,,,0,0,0
"6A36FB8111E1483788F7300D7C78B321","D10","CPER","CPER_019",,,,,"grasslandHerbaceous",,,"2014-07-07",1,"DIV.CPER.2014.1","Y","ECVI2","Echinocereus viridiflorus Engelm.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,,,0,0,0
"9D3AF85EF2494F0A82264CEBB6A94A8A","D10","CPER","CPER_019",,,,,"grasslandHerbaceous",,,"2014-07-07",1,"DIV.CPER.2014.1","Y","ESVI2","Escobaria vivipara (Nutt.) Buxbaum","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,,,0,0,0
"6DED1858652F4A55A08773C1744624CB","D10","CPER","CPER_019",,,,,"grasslandHerbaceous",,,"2014-07-07",1,"DIV.CPER.2014.1","Y","SPCO","Sphaeralcea coccinea (Nutt.) Rydb.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,,,0,0,0
"0704271F9C8645CA8F0CC2F03C2062E1","D10","CPER","CPER_019",,,,,"grasslandHerbaceous",,,"2014-07-07",1,"DIV.CPER.2014.1","Y","MATA2","Machaeranthera tanacetifolia (Kunth) Nees","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,,,0,0,0
"464C19C0DCE84994A0F680EEDB38382F","D10","CPER","CPER_019",,,,,"grasslandHerbaceous",,,"2014-07-07",1,"DIV.CPER.2014.1","Y","GUSA2","Gutierrezia sarothrae (Pursh) Britton & Rusby","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,,,0,0,0
"460BE2790B9B4F598E22894A6D932831","D10","CPER","CPER_019",,,,,"grasslandHerbaceous",,,"2014-07-07",1,"DIV.CPER.2014.1","Y","PSTE5","Psoralidium tenuiflorum (Pursh) Rydb.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,,,0,0,0
"141459457B8D4E0ABB52F42480FDF5EF","D10","CPER","CPER_019",,,,,"grasslandHerbaceous",,,"2014-07-07",1,"DIV.CPER.2014.1","Y","CICA11","Cirsium canescens Nutt.","species","cf. species",,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,,,0,0,0
"AC278124B1004E5C9AB6C8F0764A8DEC","D10","CPER","CPER_019",,,,,"grasslandHerbaceous",,,"2014-07-07",1,"DIV.CPER.2014.1","Y","ARPU9","Aristida purpurea Nutt.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,,,0,0,0
"9552E0731F0143DDB511110E541D9288","D10","CPER","CPER_019",,,,,"grasslandHerbaceous",,,"2014-07-07",1,"DIV.CPER.2014.1","Y","CRMI5","Cryptantha minima Rydb.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,,,0,0,0
"0E5BE606DCB0444DAD675434A19A28EB","D10","CPER","CPER_019",,,,,"grasslandHerbaceous",,,"2014-07-07",1,"DIV.CPER.2014.1","Y","CADU6","Carex duriuscula C.A. Mey.","species","cf. species",,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,,,0,0,0
"CA656643730C41DE88AED14F91629473","D10","CPER","CPER_019",,,,,"grasslandHerbaceous",,,"2014-07-07",1,"DIV.CPER.2014.1","Y","2PLANT","Unknown plant","kingdom",,"angry underbelly","NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,,,0,0,0
"8CF916E6AF7647EB894B24471AD015C6","D10","CPER","CPER_019",,,,,"grasslandHerbaceous",,,"2014-07-07",1,"DIV.CPER.2014.1","Y","SPCR","Sporobolus cryptandrus (Torr.) A. Gray","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,,,0,0,0
"CB2DC7F2C3EC4AE090B5EB20B778E13C","D10","CPER","CPER_019",,,,,"grasslandHerbaceous",,,"2014-07-07",1,"DIV.CPER.2014.1","Y","ONAGRASPP","Onagraceae spp.","family",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,,,0,0,0
"56F51E1917C241CE9688353084F17738","D10","CPER","CPER_019",,,,,"grasslandHerbaceous",,,"2014-07-07",1,"DIV.CPER.2014.1","Y","YUGL","Yucca glauca Nutt.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,,,0,0,0
"A4736F3333154A2FB7B579A04324072B","D10","CPER","CPER_019",,,,,"grasslandHerbaceous",,,"2014-07-07",1,"DIV.CPER.2014.1","Y","ASTRASPP","Astragalus spp.","genus",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,,,0,0,0
