"uid","domainID","siteID","plotID","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","nlcdClass","elevation","elevationUncertainty","date","boutNumber","eventID","targetTaxaPresent","taxonID","scientificName","taxonRank","identificationQualifier","morphospeciesID","samplingProtocol","identificationReferences","measuredBy","taxonIDRemarks","morphospeciesIDRemarks","remarks","missingRecords1m2QF","missingRecords10m2QF","missingRecords100m2QF"
"C7BA5683C64847959EC9DF7DE3F49AF3","D03","OSBS","OSBS_020",,,,,"woodyWetlands",,,"2014-04-11",1,"DIV.OSBS.2014.1","Y","PITA","Pinus taeda L.","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80",,,,0,0,0
"8B4F79CB3F2E4A06B9853585DD1A8F88","D03","OSBS","OSBS_020",,,,,"woodyWetlands",,,"2014-04-11",1,"DIV.OSBS.2014.1","Y","VAMY3","Vaccinium myrsinites Lam.","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80",,,,0,0,0
"4877782F1E15476FBD845E81AC473514","D03","OSBS","OSBS_020",,,,,"woodyWetlands",,,"2014-04-11",1,"DIV.OSBS.2014.1","Y","ILGL","Ilex glabra (L.) A. Gray","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80",,,,0,0,0
"4E1FED9566FF4240B7F400CBBB9FA50B","D03","OSBS","OSBS_020",,,,,"woodyWetlands",,,"2014-04-11",1,"DIV.OSBS.2014.1","Y","RHMA","Rhexia mariana L.","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80",,,,0,0,0
"DC1F8C68BE6346548B479A4713D202E4","D03","OSBS","OSBS_020",,,,,"woodyWetlands",,,"2014-04-11",1,"DIV.OSBS.2014.1","Y","SMAU","Smilax auriculata Walter","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80",,,,0,0,0
"D7C89638BB5A44C2B46251D1BA3E5E3C","D03","OSBS","OSBS_020",,,,,"woodyWetlands",,,"2014-04-11",1,"DIV.OSBS.2014.1","Y","SMSM","Smilax smallii Morong","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80",,,,0,0,0
"CDE554CF7B6C473891A3BCB58E7E6FD6","D03","OSBS","OSBS_020",,,,,"woodyWetlands",,,"2014-04-11",1,"DIV.OSBS.2014.1","Y","MOCE2","Morella cerifera (L.) Small","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80",,,,0,0,0
"ED0559871A5B40F396304C2B11386F65","D03","OSBS","OSBS_020",,,,,"woodyWetlands",,,"2014-04-11",1,"DIV.OSBS.2014.1","Y","SMGL","Smilax glauca Walter","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80",,,,0,0,0
"2D3743A465364A9D9DCE6D469F3471FC","D03","OSBS","OSBS_020",,,,,"woodyWetlands",,,"2014-04-11",1,"DIV.OSBS.2014.1","Y","QUNI","Quercus nigra L.","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80",,,,0,0,0
"7D54B666780F407EAD2A32487883246E","D03","OSBS","OSBS_022",,,,,"emergentHerbaceousWetlands",,,"2014-04-11",1,"DIV.OSBS.2014.1","Y","LUDWI","Ludwigia sp.","genus","cf. genus",,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"F5751B55649247B494472A0508B0E348","D03","OSBS","OSBS_022",,,,,"emergentHerbaceousWetlands",,,"2014-04-11",1,"DIV.OSBS.2014.1","Y","ANGL2","Andropogon glomeratus (Walter) Britton, Sterns & Poggenb.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"E335BE22A1844AADA1CBC5B70FE5720F","D03","OSBS","OSBS_022",,,,,"emergentHerbaceousWetlands",,,"2014-04-11",1,"DIV.OSBS.2014.1","Y","EUCO7","Eupatorium compositifolium Walter","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"CCDF84C6ACB6436F87F50DD45C1B69EC","D03","OSBS","OSBS_022",,,,,"emergentHerbaceousWetlands",,,"2014-04-11",1,"DIV.OSBS.2014.1","Y","ANVI2","Andropogon virginicus L.","species","cf. species",,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"00902C89361944C7B28209EBD61ACA27","D03","OSBS","OSBS_022",,,,,"emergentHerbaceousWetlands",,,"2014-04-11",1,"DIV.OSBS.2014.1","Y","ILCA","Ilex cassine L.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"682FCF4E21C240A6B0897C9EA3022900","D03","OSBS","OSBS_022",,,,,"emergentHerbaceousWetlands",,,"2014-04-11",1,"DIV.OSBS.2014.1","Y","ILMY","Ilex myrtifolia Walter","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"ECE2DA6437C344C192CAEED610E1E23C","D03","OSBS","OSBS_022",,,,,"emergentHerbaceousWetlands",,,"2014-04-11",1,"DIV.OSBS.2014.1","Y","MOCE2","Morella cerifera (L.) Small","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"119926B8C2014A5FB277926A01545D10","D03","OSBS","OSBS_022",,,,,"emergentHerbaceousWetlands",,,"2014-04-11",1,"DIV.OSBS.2014.1","Y","PIEL","Pinus elliottii Engelm.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"4346CF00591448B18F78B3D7A880F865","D03","OSBS","OSBS_022",,,,,"emergentHerbaceousWetlands",,,"2014-04-11",1,"DIV.OSBS.2014.1","Y","POACEA","Poaceae sp.","family",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"834A9DF2AED94BCEA5B1D486BF1DB355","D03","OSBS","OSBS_022",,,,,"emergentHerbaceousWetlands",,,"2014-04-11",1,"DIV.OSBS.2014.1","Y","ANCA4","Andropogon capillipes Nash","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"ADF1308241964FD69CF0DEF766F9BA73","D03","OSBS","OSBS_022",,,,,"emergentHerbaceousWetlands",,,"2014-04-11",1,"DIV.OSBS.2014.1","Y","RHEXI","Rhexia sp.","genus",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"94CD3AF70D6E49E88783C82EF899F4C2","D03","OSBS","OSBS_009",,,,,"woodyWetlands",,,"2014-04-14",1,"DIV.OSBS.2014.1","Y","TORA2","Toxicodendron radicans (L.) Kuntze","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"769F4EC2B89C49BDBA22C7CF20C732AD","D03","OSBS","OSBS_009",,,,,"woodyWetlands",,,"2014-04-14",1,"DIV.OSBS.2014.1","Y","ASPLE","Asplenium sp.","genus","cf. genus",,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"D99AC6E5A0D44842A0A217191C41174D","D03","OSBS","OSBS_009",,,,,"woodyWetlands",,,"2014-04-14",1,"DIV.OSBS.2014.1","Y","SALVI","Salvia sp.","genus","aff. genus","Sage","NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"3F554FC5D58C4BB0BEA08231769FD53E","D03","OSBS","OSBS_009",,,,,"woodyWetlands",,,"2014-04-14",1,"DIV.OSBS.2014.1","Y","GAMOC","Gamochaeta sp.","genus","cf. genus",,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"323D5ADDE4844E928246E41469D9E494","D03","OSBS","OSBS_009",,,,,"woodyWetlands",,,"2014-04-14",1,"DIV.OSBS.2014.1","Y","QUNI","Quercus nigra L.","species","cf. species",,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"2D334CD050B747039910B35EA08CF288","D03","OSBS","OSBS_009",,,,,"woodyWetlands",,,"2014-04-14",1,"DIV.OSBS.2014.1","Y","SAPA","Sabal palmetto (Walter) Lodd. ex Schult. & Schult. f.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"01EED2146E694613B936B02CF33D40E3","D03","OSBS","OSBS_009",,,,,"woodyWetlands",,,"2014-04-14",1,"DIV.OSBS.2014.1","Y","CAFO6","Carex folliculata L.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"7A8C720BF8D54BDDAA3D7D7FD117B728","D03","OSBS","OSBS_009",,,,,"woodyWetlands",,,"2014-04-14",1,"DIV.OSBS.2014.1","Y","TIBA3","Tillandsia bartramii Elliott","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"792C41CEB60046ECA95B4FF8B419C340","D03","OSBS","OSBS_009",,,,,"woodyWetlands",,,"2014-04-14",1,"DIV.OSBS.2014.1","Y","PEPA37","Persea palustris (Raf.) Sarg.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"F9F355705B7A4D52A1832FD4B10FBB24","D03","OSBS","OSBS_009",,,,,"woodyWetlands",,,"2014-04-14",1,"DIV.OSBS.2014.1","Y","SMILA2","Smilax sp.","genus","aff. genus","Smilax imposter","NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"323ABB08D5A845DDB85E81BA98B18AE6","D03","OSBS","OSBS_009",,,,,"woodyWetlands",,,"2014-04-14",1,"DIV.OSBS.2014.1","Y","PAQU2","Parthenocissus quinquefolia (L.) Planch.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"CA7E5480A37F401A89E99813F55C4C7B","D03","OSBS","OSBS_009",,,,,"woodyWetlands",,,"2014-04-14",1,"DIV.OSBS.2014.1","Y","NYBI","Nyssa biflora Walter","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"5330428E8EBF46B89863E799149BEE86","D03","OSBS","OSBS_009",,,,,"woodyWetlands",,,"2014-04-14",1,"DIV.OSBS.2014.1","Y","SACE","Saururus cernuus L.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"A01595E877C54CDEAF29874E0CDE49BC","D03","OSBS","OSBS_009",,,,,"woodyWetlands",,,"2014-04-14",1,"DIV.OSBS.2014.1","Y","DIOV","Dichanthelium ovale (Elliott) Gould & C.A. Clark","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"A4354689CA0A4F4C9B26ACEB7DB948E9","D03","OSBS","OSBS_009",,,,,"woodyWetlands",,,"2014-04-14",1,"DIV.OSBS.2014.1","Y","ANDRO2","Andropogon sp.","genus","cf. genus",,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"5A8D91EF036C4368901E4342B5D4D9CE","D03","OSBS","OSBS_009",,,,,"woodyWetlands",,,"2014-04-14",1,"DIV.OSBS.2014.1","Y","VACO","Vaccinium corymbosum L.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"D3F68D92ACF245488704A2B2C18A5128","D03","OSBS","OSBS_009",,,,,"woodyWetlands",,,"2014-04-14",1,"DIV.OSBS.2014.1","Y","QUMA6","Quercus margarettae (Ashe) Small","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"FC0EC2C2717042AC88B3299358721ABA","D03","OSBS","OSBS_009",,,,,"woodyWetlands",,,"2014-04-14",1,"DIV.OSBS.2014.1","Y","WOAR","Woodwardia areolata (L.) T. Moore","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"7E64403CA0DC4F898C59E78BD9F8E922","D03","OSBS","OSBS_009",,,,,"woodyWetlands",,,"2014-04-14",1,"DIV.OSBS.2014.1","Y","VIRO3","Vitis rotundifolia Michx.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"C6A79DFCB24D43C8A24691D6F7486005","D03","OSBS","OSBS_009",,,,,"woodyWetlands",,,"2014-04-14",1,"DIV.OSBS.2014.1","Y","ILCA","Ilex cassine L.","species","cf. species",,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"F2ADC05015304ADC9945A4FDE8E61E5E","D03","OSBS","OSBS_009",,,,,"woodyWetlands",,,"2014-04-14",1,"DIV.OSBS.2014.1","Y","OTHE","Plantae sp.","kingdom",,"roundleaf","NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","could not identify seedling",,,0,0,0
"D2BD08A180064B25B796B6DC6AD66A87","D03","OSBS","OSBS_009",,,,,"woodyWetlands",,,"2014-04-14",1,"DIV.OSBS.2014.1","Y","DIAC2","Dichanthelium acuminatum (Sw.) Gould & C.A. Clark","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"E51DDAEE11EC4C06BA5B991EBB512F4E","D03","OSBS","OSBS_009",,,,,"woodyWetlands",,,"2014-04-14",1,"DIV.OSBS.2014.1","Y","LEMI3","Lemna minor L.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"5360E2CEE4C14AFBAD91552F7C208874","D03","OSBS","OSBS_009",,,,,"woodyWetlands",,,"2014-04-14",1,"DIV.OSBS.2014.1","Y","CAAM2","Callicarpa americana L.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"0B0AD1598C7B4A7A93F11DC00D82EB2F","D03","OSBS","OSBS_009",,,,,"woodyWetlands",,,"2014-04-14",1,"DIV.OSBS.2014.1","Y","OTHE","Plantae sp.","kingdom",,"seedling","NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","could not identify, seedling",,,0,0,0
"A1EC726282174E709193F05883FFBCF8","D03","OSBS","OSBS_009",,,,,"woodyWetlands",,,"2014-04-14",1,"DIV.OSBS.2014.1","Y","EUCA5","Eupatorium capillifolium (Lam.) Small","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"C56B3992444C47ACB5441E8380E487A9","D03","OSBS","OSBS_009",,,,,"woodyWetlands",,,"2014-04-14",1,"DIV.OSBS.2014.1","Y","LYLU3","Lyonia lucida (Lam.) K. Koch","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"CC2D86D720414F69A7DCD5210E7C6691","D03","OSBS","OSBS_009",,,,,"woodyWetlands",,,"2014-04-14",1,"DIV.OSBS.2014.1","Y","ACRU","Acer rubrum L.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"19E1A45345F44CA3B46CA50749F8CAA2","D03","OSBS","OSBS_009",,,,,"woodyWetlands",,,"2014-04-14",1,"DIV.OSBS.2014.1","Y","RUAR2","Rubus argutus Link","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"89A29AAEBCC040B9BD841A3D6B19DDF1","D03","OSBS","OSBS_009",,,,,"woodyWetlands",,,"2014-04-14",1,"DIV.OSBS.2014.1","Y","PEBO","Persea borbonia (L.) Spreng.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"4CF629B0107049748A64C84F6D0EC646","D03","OSBS","OSBS_009",,,,,"woodyWetlands",,,"2014-04-14",1,"DIV.OSBS.2014.1","Y","SMPU","Smilax pumila Walter","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"F6A83344EAFB40A19E0E0613C34F3545","D03","OSBS","OSBS_009",,,,,"woodyWetlands",,,"2014-04-14",1,"DIV.OSBS.2014.1","Y","PLPO2","Pleopeltis polypodioides (L.) Andrews & Windham","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"2EFB5CCBA65149C18142D9B2BD37CB1A","D03","OSBS","OSBS_009",,,,,"woodyWetlands",,,"2014-04-14",1,"DIV.OSBS.2014.1","Y","PEVI","Peltandra virginica (L.) Schott","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"55C5072118DF42CFB4CB870AA77536E0","D03","OSBS","OSBS_009",,,,,"woodyWetlands",,,"2014-04-14",1,"DIV.OSBS.2014.1","Y","SMAU","Smilax auriculata Walter","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"7DF1037D460042449D622F8E33F82267","D03","OSBS","OSBS_009",,,,,"woodyWetlands",,,"2014-04-14",1,"DIV.OSBS.2014.1","Y","SMSM","Smilax smallii Morong","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"FE57541514A449ABB53C5F7816B6D302","D03","OSBS","OSBS_009",,,,,"woodyWetlands",,,"2014-04-14",1,"DIV.OSBS.2014.1","Y","MOCE2","Morella cerifera (L.) Small","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"D3360651318640228CA1385E9D618820","D03","OSBS","OSBS_009",,,,,"woodyWetlands",,,"2014-04-14",1,"DIV.OSBS.2014.1","Y","PHAM4","Phytolacca americana L.","species","cf. species",,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"719D1B2DB4E44E4A8C4E49E4A16D2F6A","D03","OSBS","OSBS_009",,,,,"woodyWetlands",,,"2014-04-14",1,"DIV.OSBS.2014.1","Y","DIAC","Dichanthelium aciculare (Desv. ex Poir.) Gould & C.A. Clark","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"535E863BD530460D837348BA2305B669","D03","OSBS","OSBS_009",,,,,"woodyWetlands",,,"2014-04-14",1,"DIV.OSBS.2014.1","Y","ERHI2","Erechtites hieraciifolia (L.) Raf. ex DC.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"5E586FEADA414FD689E96741EF7D500D","D03","OSBS","OSBS_009",,,,,"woodyWetlands",,,"2014-04-14",1,"DIV.OSBS.2014.1","Y","TIUS","Tillandsia usneoides (L.) L.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"2CFA0C813DE54E17A4B0906F40E3DAE7","D03","OSBS","OSBS_009",,,,,"woodyWetlands",,,"2014-04-14",1,"DIV.OSBS.2014.1","Y","PITA","Pinus taeda L.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"4FD1252E80864652AE02C68FE66E716F","D03","OSBS","OSBS_009",,,,,"woodyWetlands",,,"2014-04-14",1,"DIV.OSBS.2014.1","Y","MIRE","Mitchella repens L.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"C5A09981C67D41ED93411A88A8757562","D03","OSBS","OSBS_009",,,,,"woodyWetlands",,,"2014-04-14",1,"DIV.OSBS.2014.1","Y","DEVE","Decodon verticillatus (L.) Elliott","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"5A643A2630424BCC800F76DAE66B7D0D","D03","OSBS","OSBS_009",,,,,"woodyWetlands",,,"2014-04-14",1,"DIV.OSBS.2014.1","Y","SOAM","Solanum americanum Mill.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"85973C02EA844DAA868912C81AE33D7F","D03","OSBS","OSBS_009",,,,,"woodyWetlands",,,"2014-04-14",1,"DIV.OSBS.2014.1","Y","GOLA","Gordonia lasianthus (L.) Ellis","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"CED637A52CB242E8952828AA71D456CD","D03","OSBS","OSBS_009",,,,,"woodyWetlands",,,"2014-04-14",1,"DIV.OSBS.2014.1","Y","RUTR","Rubus trivialis Michx.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"2FEC69D169CD40D39B7D03DE1314B433","D03","OSBS","OSBS_050",,,,,"emergentHerbaceousWetlands",,,"2014-04-16",1,"DIV.OSBS.2014.1","Y","DICI","Digitaria ciliaris (Retz.) Koeler","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"0931452F7AFA485E9D78D8C6DDE2C9D5","D03","OSBS","OSBS_050",,,,,"emergentHerbaceousWetlands",,,"2014-04-16",1,"DIV.OSBS.2014.1","Y","PITA","Pinus taeda L.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"ED1AA657F3E643B8AB8F942BE20D6AFE","D03","OSBS","OSBS_050",,,,,"emergentHerbaceousWetlands",,,"2014-04-16",1,"DIV.OSBS.2014.1","Y","HYTE4","Hypericum tetrapetalum Lam.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"D7B04A2C24984874AC40570B19EAD263","D03","OSBS","OSBS_050",,,,,"emergentHerbaceousWetlands",,,"2014-04-16",1,"DIV.OSBS.2014.1","Y","ELEOC","Eleocharis sp.","genus",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"4F98CD5F16234F808D975D1BE188585A","D03","OSBS","OSBS_050",,,,,"emergentHerbaceousWetlands",,,"2014-04-16",1,"DIV.OSBS.2014.1","Y","VAMY3","Vaccinium myrsinites Lam.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"E1AC86A44C934C988B9FA31988B67B46","D03","OSBS","OSBS_050",,,,,"emergentHerbaceousWetlands",,,"2014-04-16",1,"DIV.OSBS.2014.1","Y","QUVI","Quercus virginiana Mill.","species","cf. species",,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"7CF4BD29BAC74660B5F09343A9E0FA89","D03","OSBS","OSBS_050",,,,,"emergentHerbaceousWetlands",,,"2014-04-16",1,"DIV.OSBS.2014.1","Y","ANVI2","Andropogon virginicus L.","species","cf. species",,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"9B3BAA71F89A4970B82A38E2966929BA","D03","OSBS","OSBS_050",,,,,"emergentHerbaceousWetlands",,,"2014-04-16",1,"DIV.OSBS.2014.1","Y","DISP2","Dichanthelium sphaerocarpon (Elliott) Gould","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"8344A7FF63224BAF8FDF810D7E889E03","D03","OSBS","OSBS_050",,,,,"emergentHerbaceousWetlands",,,"2014-04-16",1,"DIV.OSBS.2014.1","Y","CEAS","Centella asiatica (L.) Urb.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"8B1A6129317240269FD1237AF6496545","D03","OSBS","OSBS_050",,,,,"emergentHerbaceousWetlands",,,"2014-04-16",1,"DIV.OSBS.2014.1","Y","HECO3","Helianthemum corymbosum Michx.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"342C80E8EC58457DB65BEE65187AB190","D03","OSBS","OSBS_050",,,,,"emergentHerbaceousWetlands",,,"2014-04-16",1,"DIV.OSBS.2014.1","Y","FUSC","Fuirena scirpoidea Michx.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"F817CD5B9D1D41659BCE56F12EE2D10B","D03","OSBS","OSBS_050",,,,,"emergentHerbaceousWetlands",,,"2014-04-16",1,"DIV.OSBS.2014.1","Y","QUHE2","Quercus hemisphaerica W. Bartram ex Willd.","species","cf. species",,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"3C589FE083A043EF985C1286CDE298E6","D03","OSBS","OSBS_050",,,,,"emergentHerbaceousWetlands",,,"2014-04-16",1,"DIV.OSBS.2014.1","Y","PIEL","Pinus elliottii Engelm.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"C7BDAF047D1349E880F2DC9C67230508","D03","OSBS","OSBS_050",,,,,"emergentHerbaceousWetlands",,,"2014-04-16",1,"DIV.OSBS.2014.1","Y","LEMI","Lechea minor L.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"AC2EDA0A238342DE8DC1FAA2DCA2C5B0","D03","OSBS","OSBS_050",,,,,"emergentHerbaceousWetlands",,,"2014-04-16",1,"DIV.OSBS.2014.1","Y","EUCA5","Eupatorium capillifolium (Lam.) Small","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"9B8313F7B55D4838BF87B9BC1553C5D3","D03","OSBS","OSBS_050",,,,,"emergentHerbaceousWetlands",,,"2014-04-16",1,"DIV.OSBS.2014.1","Y","BAAN3","Balduina angustifolia (Pursh) B.L. Rob.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"1498FEF5C0594BD1B065FB212F11C674","D03","OSBS","OSBS_050",,,,,"emergentHerbaceousWetlands",,,"2014-04-16",1,"DIV.OSBS.2014.1","Y","HYHY","Hypericum hypericoides (L.) Crantz","species","cf. species",,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"5E45744299A344E68DAA2FF458AE5DB6","D03","OSBS","OSBS_050",,,,,"emergentHerbaceousWetlands",,,"2014-04-16",1,"DIV.OSBS.2014.1","Y","XYCA","Xyris caroliniana Walter","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
